Attribute ID,Label Type,Street ID,OSM Street ID,Neighborhood 1me,Attribute Latitude,Attribute Longitude,Avg Image Capture Date,Avg Label Date,Severity,Agree Count,Disagree Count,Unsure Count,Cluster Size,User IDs
123572315,CurbRamp,21924,369922295,"Inter1tio1l District",47.5983,-122.31954,2019-06-01T00:00Z,2020-11-01T22:27:11.708333Z,1,2,0,1,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572316,CurbRamp,26503,547653672,"Inter1tio1l District",47.598263,-122.31957,2019-06-01T00:00Z,2020-11-01T22:27:19.547Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572317,CurbRamp,8015,6477649,"Inter1tio1l District",47.597427,-122.319534,2019-05-16T12:00Z,2021-01-18T22:40:07.176500Z,2,3,0,0,2,"[1367aa4c-63e2-4870-a2db-2d95c978a961,435309a9-9476-4335-ade9-08bcdd4b922b,ec15a589-dd14-4513-a43e-8c06e55f4c71,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572318,CurbRamp,8015,6477649,"Inter1tio1l District",47.597584,-122.31954,2019-05-21T16:00Z,2021-02-26T03:32:43.439Z,1,3,0,0,3,"[1367aa4c-63e2-4870-a2db-2d95c978a961,435309a9-9476-4335-ade9-08bcdd4b922b,60dd2a70-16cc-4023-88eb-f95791ba08a5,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572319,CurbRamp,21924,369922295,"Inter1tio1l District",47.598408,-122.31739,2019-05-16T12:00Z,2021-03-11T15:20:28.728667Z,1,3,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572320,CurbRamp,21924,369922295,"Inter1tio1l District",47.598446,-122.31736,2019-05-21T16:00Z,2021-01-04T13:59:06.647Z,1,3,0,0,3,"[ec15a589-dd14-4513-a43e-8c06e55f4c71,435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572321,CurbRamp,19895,263712791,"Inter1tio1l District",47.598446,-122.31712,2019-05-16T12:00Z,2021-03-11T15:20:25.193667Z,1,4,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572322,CurbRamp,19895,263712791,"Inter1tio1l District",47.59841,-122.31711,2019-05-16T12:00Z,2021-03-11T15:20:24.564667Z,1,3,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572323,CurbRamp,21924,369922295,"Inter1tio1l District",47.598244,-122.31735,2019-06-01T00:00Z,2021-03-11T15:20:19.792667Z,1,2,0,0,3,"[ec15a589-dd14-4513-a43e-8c06e55f4c71,435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572324,CurbRamp,21924,369922295,"Inter1tio1l District",47.59827,-122.31738,2019-06-01T00:00Z,2021-03-11T15:20:16.081333Z,1,3,0,0,3,"[ec15a589-dd14-4513-a43e-8c06e55f4c71,435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572325,CurbRamp,25819,500021854,"Inter1tio1l District",47.597622,-122.31735,2019-05-11T08:00Z,2021-05-12T06:20:07.586600Z,1,5,0,0,3,"[ec15a589-dd14-4513-a43e-8c06e55f4c71,435309a9-9476-4335-ade9-08bcdd4b922b,1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572326,CurbRamp,8015,6477649,"Inter1tio1l District",47.597435,-122.31738,2019-05-16T12:00Z,2021-01-17T15:44:57.030500Z,1,4,0,0,2,"[ec15a589-dd14-4513-a43e-8c06e55f4c71,1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572327,CurbRamp,14547,66820435,"Inter1tio1l District",47.596577,-122.31602,2019-06-01T00:00Z,2021-01-20T06:02:17.981Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572328,CurbRamp,8015,6477649,"Inter1tio1l District",47.597412,-122.317345,2019-05-11T08:00Z,2021-03-22T07:51:00.510Z,1,4,0,0,3,"[ec15a589-dd14-4513-a43e-8c06e55f4c71,435309a9-9476-4335-ade9-08bcdd4b922b,1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572329,CurbRamp,8014,6477649,"Inter1tio1l District",47.59757,-122.31709,2019-05-21T16:00Z,2021-03-22T07:51:29.331333Z,1,4,0,0,3,"[435309a9-9476-4335-ade9-08bcdd4b922b,ec15a589-dd14-4513-a43e-8c06e55f4c71,1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572330,CurbRamp,19895,263712791,"Inter1tio1l District",47.598267,-122.31605,2019-06-01T00:00Z,2021-07-15T19:35:35.877Z,1,0,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572331,CurbRamp,8014,6477649,"Inter1tio1l District",47.597427,-122.31711,2019-05-21T16:00Z,2021-03-22T07:51:26.756667Z,1,6,0,0,3,"[435309a9-9476-4335-ade9-08bcdd4b922b,ec15a589-dd14-4513-a43e-8c06e55f4c71,1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572332,CurbRamp,19895,263712791,"Inter1tio1l District",47.598278,-122.31538,2019-06-01T00:00Z,2021-07-15T19:36:33.782Z,1,0,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572359,CurbRamp,9871,6508864,"Inter1tio1l District",47.59589,-122.31418,2019-05-31T12:00Z,2020-10-09T00:13:40.874Z,1,2,0,0,2,"[8ba4641d-f661-4351-8f20-ff86057a8b16,80b9ab29-c7fc-4beb-b039-170b124997b4]"
123572360,CurbRamp,2160,6371689,"Inter1tio1l District",47.596546,-122.31289,2019-06-01T00:00Z,2021-07-27T16:43:48.361Z,1,4,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572361,CurbRamp,9871,6508864,"Inter1tio1l District",47.595917,-122.31401,2019-05-01T00:00Z,2021-03-04T14:21:20.819Z,1,3,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,80b9ab29-c7fc-4beb-b039-170b124997b4,8ba4641d-f661-4351-8f20-ff86057a8b16]"
123572362,CurbRamp,12511,22917672,"North Beacon Hill",47.5959,-122.31393,2019-06-10T16:00Z,2021-03-05T08:11:17.306500Z,1,2,0,0,3,"[435309a9-9476-4335-ade9-08bcdd4b922b,8ba4641d-f661-4351-8f20-ff86057a8b16,80b9ab29-c7fc-4beb-b039-170b124997b4]"
123572363,CurbRamp,9871,6508864,"Inter1tio1l District",47.59594,-122.31419,2019-05-01T00:00Z,2021-06-02T10:40:37.464Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,8ba4641d-f661-4351-8f20-ff86057a8b16]"
123572364,CurbRamp,2160,6371689,"Inter1tio1l District",47.596615,-122.314,2019-06-01T00:00Z,2020-06-08T01:27:35.448Z,1,1,0,0,1,"[80b9ab29-c7fc-4beb-b039-170b124997b4]"
123572365,CurbRamp,9871,6508864,"Inter1tio1l District",47.596558,-122.31399,2019-05-16T12:00Z,2021-01-01T09:04:18.788500Z,1,2,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,80b9ab29-c7fc-4beb-b039-170b124997b4]"
123572366,CurbRamp,2160,6371689,"Inter1tio1l District",47.59659,-122.31292,2019-06-01T00:00Z,2021-07-27T16:43:18.371Z,1,0,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572367,CurbRamp,2160,6371689,"Inter1tio1l District",47.596622,-122.31392,2019-05-01T00:00Z,2020-06-08T01:26:10.882Z,1,1,0,0,1,"[80b9ab29-c7fc-4beb-b039-170b124997b4]"
123572368,CurbRamp,2160,6371689,"Inter1tio1l District",47.596592,-122.313934,2019-05-16T12:00Z,2021-01-01T09:04:34.280Z,1,2,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,80b9ab29-c7fc-4beb-b039-170b124997b4]"
123572373,CurbRamp,8010,6477644,"Inter1tio1l District",47.59759,-122.32228,2019-05-01T00:00Z,2021-07-23T08:58:27.276Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572387,CurbRamp,14547,66820435,"Inter1tio1l District",47.59593,-122.315834,2019-06-16T00:00Z,2021-07-22T17:52:58.090500Z,1,1,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572388,CurbRamp,12107,15257627,"Yesler Terrace",47.599102,-122.3195,2019-06-01T00:00Z,2021-03-30T03:28:54.528333Z,1,4,0,0,3,"[435309a9-9476-4335-ade9-08bcdd4b922b,46bcaa7c-c94d-4dd5-9886-d21f86543f28,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572389,CurbRamp,12108,15257627,"Yesler Terrace",47.599113,-122.31976,2019-06-01T00:00Z,2021-03-30T03:27:50.245667Z,1,4,0,0,3,"[435309a9-9476-4335-ade9-08bcdd4b922b,60dd2a70-16cc-4023-88eb-f95791ba08a5,46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123572390,CurbRamp,21923,369922295,"Inter1tio1l District",47.59842,-122.32234,2019-01-30T12:00Z,2019-11-30T11:51:45.502Z,2,4,0,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,28b9dee0-bafe-42e7-815d-bc308c4d6213]"
123572393,CurbRamp,14547,66820435,"Inter1tio1l District",47.596542,-122.315834,2019-06-01T00:00Z,2021-01-20T06:02:17.740500Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572400,CurbRamp,12105,15257627,"Inter1tio1l District",47.5991,-122.3223,2019-01-15T12:00Z,2020-06-05T22:13:11.371500Z,1,3,0,0,2,"[28b9dee0-bafe-42e7-815d-bc308c4d6213,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572401,CurbRamp,9338,6499326,"Inter1tio1l District",47.598263,-122.32237,2019-01-30T12:00Z,2020-06-06T13:37:55.462Z,1,3,0,0,2,"[28b9dee0-bafe-42e7-815d-bc308c4d6213,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572402,CurbRamp,21923,369922295,"Inter1tio1l District",47.598297,-122.32231,2019-01-30T12:00Z,2020-06-06T13:37:54.903Z,1,4,0,0,2,"[28b9dee0-bafe-42e7-815d-bc308c4d6213,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572405,CurbRamp,9336,6499326,"Inter1tio1l District",47.598473,-122.32237,2019-01-30T12:00Z,2020-06-06T13:37:52.394Z,1,2,0,0,2,"[28b9dee0-bafe-42e7-815d-bc308c4d6213,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572408,CurbRamp,4471,6416768,"Inter1tio1l District",47.595936,-122.31228,2019-06-01T00:00Z,2021-07-27T16:44:04.666Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572409,CurbRamp,4471,6416768,"Inter1tio1l District",47.59593,-122.31225,2019-07-01T00:00Z,2021-07-27T16:46:16.632Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572410,CurbRamp,25285,465797033,"Inter1tio1l District",47.595936,-122.31248,2019-06-01T00:00Z,2021-07-27T16:44:09.721Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572411,CurbRamp,25285,465797033,"Inter1tio1l District",47.595917,-122.31242,2019-07-01T00:00Z,2021-07-27T16:46:12.801Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572412,CurbRamp,12054,13722049,"Inter1tio1l District",47.59661,-122.322365,2019-05-01T00:00Z,2021-07-27T15:54:53.064Z,1,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572413,CurbRamp,12054,13722049,"Inter1tio1l District",47.596733,-122.32233,2019-05-01T00:00Z,2021-07-27T15:54:48.833Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572414,CurbRamp,12054,13722049,"Inter1tio1l District",47.596756,-122.32234,2019-05-01T00:00Z,2021-07-27T15:54:44.877Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572437,NoSidewalk,19899,263712955,"Inter1tio1l District",47.597115,-122.319695,2019-06-01T00:00Z,2021-08-16T20:47:52.216Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572438,NoSidewalk,19899,263712955,"Inter1tio1l District",47.597378,-122.31971,2019-06-01T00:00Z,2021-08-07T09:56:01.697Z,3,0,0,0,2,"[1367aa4c-63e2-4870-a2db-2d95c978a961,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572439,NoSidewalk,21924,369922295,"Inter1tio1l District",47.598373,-122.31854,2019-06-01T00:00Z,2020-06-20T09:53:50.130Z,4,0,0,0,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572440,NoSidewalk,19899,263712955,"Inter1tio1l District",47.59683,-122.31961,2019-06-01T00:00Z,2021-01-17T15:39:12.126500Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572441,NoSidewalk,19899,263712955,"Inter1tio1l District",47.597004,-122.3197,2019-06-01T00:00Z,2021-01-17T15:39:17.183Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572442,NoSidewalk,19899,263712955,"Inter1tio1l District",47.59718,-122.31971,2019-06-01T00:00Z,2021-01-17T15:39:27.690Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572443,NoSidewalk,19899,263712955,"Inter1tio1l District",47.59728,-122.31971,2019-06-01T00:00Z,2021-01-17T15:39:30.063Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572446,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596375,-122.31939,2019-06-01T00:00Z,2021-01-17T15:38:39.236500Z,4,0,0,0,2,"[1367aa4c-63e2-4870-a2db-2d95c978a961,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572447,NoSidewalk,2160,6371689,"Inter1tio1l District",47.59674,-122.313126,2019-06-01T00:00Z,2021-07-27T16:43:30.021Z,3,0,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572448,NoSidewalk,19899,263712955,"Inter1tio1l District",47.59654,-122.31948,2019-06-01T00:00Z,2021-01-17T15:38:45.555Z,4,0,0,0,2,"[1367aa4c-63e2-4870-a2db-2d95c978a961,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572449,NoSidewalk,19899,263712955,"Inter1tio1l District",47.5962,-122.31937,2019-06-01T00:00Z,2021-01-17T15:38:31.552Z,4,0,0,0,2,"[ec15a589-dd14-4513-a43e-8c06e55f4c71,1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572450,NoSidewalk,9871,6508864,"Inter1tio1l District",47.595985,-122.31419,2019-05-01T00:00Z,2021-07-27T16:46:53.331Z,3,0,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572451,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596004,-122.31936,2019-06-01T00:00Z,2021-07-27T15:58:51.782Z,2,0,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572452,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596104,-122.31933,2019-06-01T00:00Z,2020-06-20T10:31:47.560Z,4,0,0,0,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572453,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596455,-122.31945,2019-06-01T00:00Z,2021-08-16T20:45:54.488Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572454,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596275,-122.319374,2019-06-01T00:00Z,2021-08-06T18:22:23.500Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572455,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596764,-122.319565,2019-06-01T00:00Z,2021-08-16T20:47:06.007Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572456,NoSidewalk,19901,263712957,"Inter1tio1l District",47.597565,-122.31583,2019-06-01T00:00Z,2021-07-30T15:55:35.617Z,3,0,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572457,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596935,-122.31965,2019-06-01T00:00Z,2021-08-16T20:47:27.551Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572458,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596695,-122.31959,2019-06-01T00:00Z,2021-08-16T20:46:50.921Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572459,NoSidewalk,19899,263712955,"Inter1tio1l District",47.596607,-122.31955,2019-06-01T00:00Z,2021-08-16T20:46:11.910Z,4,0,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572731,SurfaceProblem,21924,369922295,"Inter1tio1l District",47.598274,-122.31861,2019-06-01T00:00Z,2021-07-28T23:01:02.296Z,2,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572732,SurfaceProblem,21924,369922295,"Inter1tio1l District",47.59828,-122.31813,2019-06-01T00:00Z,2020-06-20T09:54:11.213Z,3,2,0,0,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572733,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.5976,-122.318085,2019-05-01T00:00Z,2021-08-16T20:51:30.686Z,1,1,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572734,SurfaceProblem,19900,263712956,"Inter1tio1l District",47.59777,-122.31955,2019-06-01T00:00Z,2021-01-08T04:46:21.790500Z,2,2,1,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572735,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.597607,-122.318855,2019-05-01T00:00Z,2021-08-16T20:50:02.996Z,2,1,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572736,SurfaceProblem,21924,369922295,"Inter1tio1l District",47.598286,-122.318924,2019-06-01T00:00Z,2021-01-08T04:27:29.630Z,2,2,2,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572737,SurfaceProblem,12107,15257627,"Yesler Terrace",47.599068,-122.31804,2019-06-01T00:00Z,2021-08-25T22:11:01.856Z,1,1,0,0,1,"[46bcaa7c-c94d-4dd5-9886-d21f86543f28]"
123572738,SurfaceProblem,12107,15257627,"Yesler Terrace",47.5991,-122.31882,2019-06-01T00:00Z,2020-07-09T04:56:02.223Z,4,4,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572739,SurfaceProblem,3742,6402614,"Inter1tio1l District",47.598606,-122.31951,2019-06-01T00:00Z,2021-01-21T17:43:51.352Z,2,2,1,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572740,SurfaceProblem,21924,369922295,"Inter1tio1l District",47.598267,-122.31934,2019-06-01T00:00Z,2020-06-20T09:52:32.491500Z,3,2,2,0,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572741,SurfaceProblem,12054,13722049,"Inter1tio1l District",47.59672,-122.32178,2019-05-01T00:00Z,2021-07-27T15:55:35.172500Z,2,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572742,SurfaceProblem,12054,13722049,"Inter1tio1l District",47.596672,-122.321655,2019-05-01T00:00Z,2020-07-15T19:29:21.113Z,5,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572743,SurfaceProblem,19899,263712955,"Inter1tio1l District",47.596035,-122.31939,2019-06-01T00:00Z,2021-08-16T20:45:00.589Z,4,1,1,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572745,SurfaceProblem,21001,333370566,"Inter1tio1l District",47.599125,-122.31441,2019-06-01T00:00Z,2021-03-15T14:19:32.030333Z,2,4,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572746,SurfaceProblem,21444,347092912,"Inter1tio1l District",47.599094,-122.315186,2019-06-01T00:00Z,2021-07-27T16:29:17.080Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572747,SurfaceProblem,21444,347092912,"Inter1tio1l District",47.59912,-122.315,2019-06-01T00:00Z,2020-06-20T10:00:52.740Z,3,2,1,1,1,"[ec15a589-dd14-4513-a43e-8c06e55f4c71]"
123572748,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.59758,-122.31769,2019-05-01T00:00Z,2021-08-06T18:27:38.034500Z,2,4,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961,435309a9-9476-4335-ade9-08bcdd4b922b]"
123572749,SurfaceProblem,24204,428246780,"Inter1tio1l District",47.5979,-122.317116,2019-05-01T00:00Z,2021-07-17T19:03:25.357Z,3,3,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572750,SurfaceProblem,25819,500021854,"Inter1tio1l District",47.597717,-122.31715,2018-08-01T00:00Z,2019-04-16T22:47:54.943Z,3,3,1,0,1,"[e9e3a214-c733-41a9-989e-51b0ae705626]"
123572758,SurfaceProblem,19901,263712957,"Inter1tio1l District",47.59756,-122.31584,2019-06-01T00:00Z,2021-03-26T01:08:04.835333Z,2,3,1,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572759,SurfaceProblem,19895,263712791,"Inter1tio1l District",47.598255,-122.31613,2019-06-01T00:00Z,2021-07-15T19:35:27.549Z,3,2,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572760,SurfaceProblem,19895,263712791,"Inter1tio1l District",47.59843,-122.316315,2019-06-01T00:00Z,2021-07-21T18:04:26.548Z,2,2,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572761,SurfaceProblem,19895,263712791,"Inter1tio1l District",47.598263,-122.315575,2019-06-01T00:00Z,2021-03-20T02:26:35.552333Z,3,7,1,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b,60dd2a70-16cc-4023-88eb-f95791ba08a5,7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572762,SurfaceProblem,19901,263712957,"Inter1tio1l District",47.597572,-122.31545,2019-06-01T00:00Z,2021-07-30T15:55:57.818Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572763,SurfaceProblem,19895,263712791,"Inter1tio1l District",47.59826,-122.315315,2019-06-01T00:00Z,2021-07-15T19:36:47.790Z,3,1,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572764,SurfaceProblem,21924,369922295,"Inter1tio1l District",47.59825,-122.317566,2019-06-01T00:00Z,2021-07-28T23:00:18.348Z,1,2,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572765,SurfaceProblem,24204,428246780,"Inter1tio1l District",47.598125,-122.31713,2019-05-01T00:00Z,2021-07-17T19:04:27.124Z,2,1,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572766,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.597588,-122.31781,2019-05-01T00:00Z,2021-08-16T20:52:01.120Z,2,1,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961]"
123572767,SurfaceProblem,12052,13721473,"Inter1tio1l District",47.59732,-122.31735,2019-06-01T00:00Z,2021-07-27T16:04:32.147Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572768,SurfaceProblem,24204,428246780,"Inter1tio1l District",47.598057,-122.31713,2019-05-01T00:00Z,2021-07-17T19:03:42.060Z,3,2,0,0,1,"[7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572769,SurfaceProblem,19895,263712791,"Inter1tio1l District",47.59828,-122.31385,2019-06-01T00:00Z,2021-03-20T02:27:34.040333Z,4,4,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572770,SurfaceProblem,19895,263712791,"Inter1tio1l District",47.598274,-122.31415,2019-06-01T00:00Z,2021-07-21T18:07:01.300Z,2,2,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,7486977c-f91a-4ce0-be11-c0c8a0b38e12]"
123572779,SurfaceProblem,21923,369922295,"Inter1tio1l District",47.59828,-122.32133,2019-06-01T00:00Z,2021-07-28T23:17:54.507Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572780,SurfaceProblem,12108,15257627,"Yesler Terrace",47.599113,-122.32098,2019-06-01T00:00Z,2020-07-15T17:19:32.233Z,3,2,0,1,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572781,SurfaceProblem,3742,6402614,"Inter1tio1l District",47.59895,-122.3195,2019-06-01T00:00Z,2021-07-30T15:46:34.887Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572782,SurfaceProblem,12107,15257627,"Yesler Terrace",47.59909,-122.31927,2019-06-01T00:00Z,2020-07-02T16:36:45.052Z,3,2,0,0,1,"[60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572783,SurfaceProblem,3742,6402614,"Inter1tio1l District",47.598743,-122.31951,2019-06-01T00:00Z,2021-03-26T01:04:48.997667Z,3,5,0,0,2,"[435309a9-9476-4335-ade9-08bcdd4b922b,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572784,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.59743,-122.31929,2019-05-01T00:00Z,2021-01-30T08:05:16.025500Z,2,3,0,0,1,"[1367aa4c-63e2-4870-a2db-2d95c978a961,60dd2a70-16cc-4023-88eb-f95791ba08a5]"
123572785,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.59743,-122.31944,2019-05-01T00:00Z,2021-07-27T16:00:28.332Z,1,1,0,0,1,"[435309a9-9476-4335-ade9-08bcdd4b922b]"
123572786,SurfaceProblem,8015,6477649,"Inter1tio1l District",47.5976,-122.318306,2019-05-01T00:00Z,2021-03-30T18:44:41.942Z,2,3,1,0,2,"[60dd2a70-16cc-4023-88eb-f95791ba08a5,1367aa4c-63e2-4870-a2db-2d95c978a961,435309a9-9476-4335-ade9-08bcdd4b922b]"
