Attribute ID,Label Type,Street ID,OSM Street ID,Neighborhood Name,Attribute Latitude,Attribute Longitude,Avg Image Capture Date,Avg Label Date,Severity,Agree Count,Disagree Count,Unsure Count,Cluster Size,User IDs
122364716,CurbRamp,21108,337667442,"Pioneer Square",47.601776,-122.334045,2019-06-01T00:00Z,2021-05-20T21:15:49.269Z,1,1,0,0,1,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184]"
122364717,CurbRamp,24814,452330585,"Pioneer Square",47.600994,-122.3335,2019-06-01T00:00Z,2021-03-23T22:27:08.236Z,1,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364718,CurbRamp,27326,635485368,"Pioneer Square",47.6005,-122.33608,2019-06-01T00:00Z,2020-05-11T22:48:37.506Z,1,1,0,0,1,"[2b80fb60-17f2-4b92-a49a-871ae98f7bba]"
122364719,CurbRamp,26361,537680634,"Pioneer Square",47.600803,-122.33556,2019-06-01T00:00Z,2021-03-23T22:22:46.134Z,1,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364720,CurbRamp,21108,337667442,"Pioneer Square",47.601814,-122.33402,2019-06-01T00:00Z,2021-04-21T21:50:41.089Z,1,2,0,0,1,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364721,CurbRamp,22772,421755545,"Pioneer Square",47.60182,-122.33432,2019-06-01T00:00Z,2021-04-21T21:50:23.280Z,1,2,0,0,2,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa,4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184]"
122364722,CurbRamp,17405,169468453,"Pioneer Square",47.602535,-122.33415,2019-06-01T00:00Z,2021-04-22T21:41:44.898Z,1,2,0,0,2,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364723,CurbRamp,25198,462696716,"Central Business District",47.602573,-122.334114,2019-06-01T00:00Z,2021-04-27T14:03:21.880Z,1,3,0,0,3,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364724,CurbRamp,22772,421755545,"Pioneer Square",47.601852,-122.335396,2019-08-01T00:00Z,2021-04-13T13:58:02.450Z,1,2,0,0,2,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364725,CurbRamp,26392,537696710,"Pioneer Square",47.601856,-122.3343,2019-06-01T00:00Z,2021-05-18T23:46:03.338Z,1,1,0,0,1,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184]"
122364726,CurbRamp,22772,421755545,"Pioneer Square",47.601864,-122.33482,2019-08-01T00:00Z,2021-03-25T22:05:27.995Z,1,3,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364727,CurbRamp,17405,169468453,"Pioneer Square",47.60179,-122.33413,2019-06-01T00:00Z,2021-05-18T23:46:13.200Z,1,1,0,0,1,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184]"
122364728,CurbRamp,22772,421755545,"Pioneer Square",47.60183,-122.33498,2019-08-01T00:00Z,2021-03-25T22:05:19.807Z,1,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364729,CurbRamp,27327,635485881,"Pioneer Square",47.6018,-122.336815,2018-07-17T00:00Z,2021-02-28T10:33:56.577Z,1,2,0,0,2,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364730,CurbRamp,27327,635485881,"Pioneer Square",47.60173,-122.33674,2019-06-01T00:00Z,2020-05-11T22:49:40.637Z,1,1,0,0,1,"[2b80fb60-17f2-4b92-a49a-871ae98f7bba]"
122364731,CurbRamp,27327,635485881,"Pioneer Square",47.601833,-122.33681,2018-07-17T00:00Z,2021-02-28T10:33:53.214Z,1,2,0,0,2,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364732,CurbRamp,14149,51817332,"Pioneer Square",47.601646,-122.336685,2019-06-01T00:00Z,2020-05-11T22:49:07.859Z,1,1,0,0,1,"[2b80fb60-17f2-4b92-a49a-871ae98f7bba]"
122364733,CurbRamp,11251,8045489,"Pioneer Square",47.603355,-122.3275,2019-06-01T00:00Z,2021-03-25T22:29:09.520Z,1,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364734,CurbRamp,11251,8045489,"Pioneer Square",47.60337,-122.32747,2019-06-01T00:00Z,2021-03-25T22:16:25.401Z,1,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364735,CurbRamp,11252,8045489,"Pioneer Square",47.60303,-122.32873,2019-05-01T00:00Z,2021-03-25T22:14:23.684Z,2,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364736,CurbRamp,14897,104662531,"Pioneer Square",47.602257,-122.327736,2019-05-01T00:00Z,2021-03-30T22:29:29.443Z,1,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364737,CurbRamp,14894,104662529,"Pioneer Square",47.602398,-122.327805,2019-05-01T00:00Z,2021-03-30T22:40:45.334Z,1,0,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364738,CurbRamp,12554,22927971,"Pioneer Square",47.604862,-122.328606,2019-05-01T00:00Z,2021-03-23T22:38:47.283Z,1,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364742,NoSidewalk,18580,240874272,"Pioneer Square",47.604156,-122.32781,2019-06-01T00:00Z,2021-04-08T16:10:56.916Z,5,0,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364743,NoSidewalk,26362,537680634,"Pioneer Square",47.59931,-122.3355,2019-06-01T00:00Z,2020-10-29T18:39:21.691Z,5,0,0,0,1,"[36fddaf9-a90c-4dab-9307-4283355be4e4]"
122364744,NoSidewalk,17829,213928803,"Pioneer Square",47.601345,-122.335915,2019-05-01T00:00Z,2021-04-08T16:11:43.497Z,5,0,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364747,NoSidewalk,11366,8097307,"Pioneer Square",47.596443,-122.3334,2019-06-01T00:00Z,2021-03-30T22:24:01.010Z,3,0,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364754,NoSidewalk,21106,337667442,"Pioneer Square",47.601624,-122.331,2019-05-01T00:00Z,2021-04-08T15:53:53.653Z,5,0,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364758,NoSidewalk,18586,240874288,"Pioneer Square",47.60243,-122.32641,2019-06-01T00:00Z,2021-04-08T15:54:55.974Z,1,0,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364761,NoSidewalk,27214,621671478,"Pioneer Square",47.603848,-122.32775,2019-06-01T00:00Z,2021-04-08T16:09:49.090Z,1,0,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364764,NoSidewalk,26362,537680634,"Pioneer Square",47.59939,-122.33562,2019-06-01T00:00Z,2020-10-29T18:36:25.174Z,3,0,0,0,1,"[36fddaf9-a90c-4dab-9307-4283355be4e4]"
122364765,NoSidewalk,26362,537680634,"Pioneer Square",47.59976,-122.33541,2019-06-01T00:00Z,2021-04-08T16:01:42.654Z,5,0,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364766,NoSidewalk,14206,54356144,"Pioneer Square",47.59662,-122.33453,2019-06-01T00:00Z,2021-03-24T22:39:18.324Z,1,0,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364770,NoSidewalk,17829,213928803,"Pioneer Square",47.601376,-122.33578,2019-05-01T00:00Z,2021-04-08T16:11:36.319Z,5,0,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364886,SurfaceProblem,26134,531939331,"Pioneer Square",47.597202,-122.33441,2019-07-01T00:00Z,2021-03-25T10:31:04.023Z,2,3,0,1,2,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364890,SurfaceProblem,14389,61025856,"Pioneer Square",47.599438,-122.330444,2019-06-01T00:00Z,2021-03-30T22:41:35.832Z,2,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364894,SurfaceProblem,12584,23866838,"Pioneer Square",47.59915,-122.32945,2019-06-01T00:00Z,2021-03-25T22:17:42.491Z,1,1,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364896,SurfaceProblem,17831,213928814,"Pioneer Square",47.600147,-122.33437,2019-08-01T00:00Z,2021-03-30T22:46:51.463Z,3,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364897,SurfaceProblem,21102,337667437,"Pioneer Square",47.59998,-122.3343,2019-06-01T00:00Z,2020-10-29T18:25:45.964Z,2,2,0,0,1,"[36fddaf9-a90c-4dab-9307-4283355be4e4]"
122364898,SurfaceProblem,17831,213928814,"Pioneer Square",47.599976,-122.33525,2019-06-01T00:00Z,2021-03-30T22:44:47.195Z,2,3,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364899,SurfaceProblem,17830,213928808,"Pioneer Square",47.599285,-122.33486,2019-08-01T00:00Z,2020-10-29T18:32:45.495Z,2,5,1,0,1,"[36fddaf9-a90c-4dab-9307-4283355be4e4]"
122364900,SurfaceProblem,18585,240874287,"Pioneer Square",47.601135,-122.33022,2019-06-01T00:00Z,2020-06-20T17:40:02.734Z,1,2,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364901,SurfaceProblem,25197,462696713,"Pioneer Square",47.601006,-122.33013,2019-05-01T00:00Z,2021-03-25T22:19:24.172Z,2,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364902,SurfaceProblem,24813,452330584,"Pioneer Square",47.60067,-122.330376,2019-06-01T00:00Z,2020-06-20T17:38:13.561Z,1,2,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364903,SurfaceProblem,24817,452330587,"Pioneer Square",47.600777,-122.3308,2019-06-01T00:00Z,2021-03-25T22:20:24.405Z,1,1,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364904,SurfaceProblem,24813,452330584,"Pioneer Square",47.60055,-122.330376,2019-06-01T00:00Z,2020-06-20T17:38:11.033Z,1,4,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364905,SurfaceProblem,24817,452330587,"Pioneer Square",47.600956,-122.3307,2019-06-01T00:00Z,2021-03-25T22:20:43.452Z,2,4,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364906,SurfaceProblem,3458,6397278,"Pioneer Square",47.59981,-122.33147,2019-06-01T00:00Z,2020-06-20T17:23:24.264Z,1,2,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364907,SurfaceProblem,17793,203076542,"Pioneer Square",47.600105,-122.33149,2019-06-01T00:00Z,2021-03-25T22:31:54.764Z,2,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364908,SurfaceProblem,17823,213928762,"Pioneer Square",47.598415,-122.3355,2019-06-01T00:00Z,2020-05-11T22:33:18.480Z,2,1,1,0,1,"[2b80fb60-17f2-4b92-a49a-871ae98f7bba]"
122364909,SurfaceProblem,4316,6414300,"Pioneer Square",47.59822,-122.33536,2019-06-01T00:00Z,2021-03-24T22:31:23.501Z,1,4,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364910,SurfaceProblem,14149,51817332,"Pioneer Square",47.601658,-122.336685,2019-06-01T00:00Z,2020-05-11T22:49:25.844500Z,2,5,0,0,2,"[2b80fb60-17f2-4b92-a49a-871ae98f7bba]"
122364911,SurfaceProblem,20157,292125091,"Pioneer Square",47.600792,-122.33481,2019-05-01T00:00Z,2021-03-23T22:24:13.415Z,2,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364912,SurfaceProblem,756,6347526,"Pioneer Square",47.601257,-122.33014,2019-06-01T00:00Z,2020-06-20T17:39:33.843Z,1,2,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364913,SurfaceProblem,20923,332591272,"Pioneer Square",47.60161,-122.33044,2019-05-16T12:00Z,2021-03-30T22:36:34.800500Z,2,3,1,1,2,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364914,SurfaceProblem,24051,428230620,"Pioneer Square",47.604156,-122.32845,2019-06-01T00:00Z,2021-03-25T22:27:49.859Z,1,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364915,SurfaceProblem,12620,26419250,"Pioneer Square",47.601807,-122.32699,2019-06-01T00:00Z,2021-03-24T22:28:39.760333Z,2,5,1,0,2,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364916,SurfaceProblem,12620,26419250,"Pioneer Square",47.60179,-122.32711,2019-06-01T00:00Z,2021-03-24T22:28:31.047Z,1,1,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364917,SurfaceProblem,3280,6394038,"Pioneer Square",47.60183,-122.330154,2019-06-01T00:00Z,2021-03-30T22:37:49.406Z,3,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364918,SurfaceProblem,10955,6522905,"Pioneer Square",47.60206,-122.32906,2019-06-01T00:00Z,2021-03-25T22:34:29.293Z,2,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364919,SurfaceProblem,10957,6522905,"Pioneer Square",47.60246,-122.3294,2019-06-01T00:00Z,2021-03-24T22:26:35.116Z,2,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364920,SurfaceProblem,24810,450919738,"Pioneer Square",47.603283,-122.33055,2019-06-01T00:00Z,2021-03-24T22:23:49.792Z,2,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364921,SurfaceProblem,21100,337667434,"Pioneer Square",47.600414,-122.33434,2019-08-01T00:00Z,2021-03-30T22:47:19.768Z,2,3,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364922,SurfaceProblem,3433,6396663,"Pioneer Square",47.602135,-122.33435,2019-06-01T00:00Z,2021-03-25T22:08:19.992667Z,1,4,1,0,2,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364923,SurfaceProblem,17405,169468453,"Pioneer Square",47.602444,-122.334045,2019-06-01T00:00Z,2021-03-25T22:08:53.280333Z,2,4,2,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364924,SurfaceProblem,17409,169493653,"Pioneer Square",47.602108,-122.33333,2019-06-01T00:00Z,2021-03-24T22:43:53.937Z,1,2,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364925,SurfaceProblem,17409,169493653,"Pioneer Square",47.60221,-122.33312,2019-06-01T00:00Z,2021-03-24T22:43:33.864Z,2,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364926,SurfaceProblem,17409,169493653,"Pioneer Square",47.601856,-122.333336,2019-06-01T00:00Z,2021-03-24T22:44:25.138500Z,2,3,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364927,SurfaceProblem,17409,169493653,"Pioneer Square",47.60194,-122.33376,2019-06-01T00:00Z,2021-03-25T22:11:04.230Z,2,1,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364928,SurfaceProblem,21109,337667442,"Pioneer Square",47.601627,-122.332375,2019-06-01T00:00Z,2021-03-24T22:41:00.507Z,1,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364929,SurfaceProblem,27286,632177512,"Pioneer Square",47.603077,-122.33499,2019-06-01T00:00Z,2021-03-25T22:26:29.057Z,1,1,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364930,SurfaceProblem,14390,61025857,"Pioneer Square",47.600323,-122.33182,2019-06-01T00:00Z,2021-03-25T22:32:18.667Z,2,1,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364931,SurfaceProblem,25201,462696718,"Pioneer Square",47.60107,-122.330925,2019-06-01T00:00Z,2021-03-25T22:21:53.525Z,4,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364932,Obstacle,24816,452330585,"Pioneer Square",47.60079,-122.3314,2019-06-01T00:00Z,2021-09-02T19:51:25.823Z,1,2,1,0,1,"[1d6f7f6c-071a-45ad-87f4-7879b2b4a16b]"
122364933,Obstacle,25202,462696719,"Pioneer Square",47.60101,-122.33114,2019-06-01T00:00Z,2021-03-25T22:22:25.201Z,2,2,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364934,Obstacle,24813,452330584,"Pioneer Square",47.60056,-122.330376,2019-06-01T00:00Z,2020-06-20T17:37:31.513Z,2,0,0,2,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364935,Obstacle,12452,22760467,"Pioneer Square",47.600185,-122.33043,2019-06-01T00:00Z,2021-04-08T16:06:07.515Z,1,1,0,1,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364936,Obstacle,21107,337667442,"Pioneer Square",47.601627,-122.333374,2019-06-01T00:00Z,2021-03-24T22:45:32.145Z,2,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364937,Obstacle,21106,337667442,"Pioneer Square",47.601826,-122.33183,2019-06-01T00:00Z,2021-04-08T15:52:43.039Z,1,1,1,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364938,Obstacle,17793,203076542,"Pioneer Square",47.600002,-122.331314,2019-06-01T00:00Z,2020-06-20T17:23:06.495Z,2,2,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364939,Obstacle,3902,6406066,"Pioneer Square",47.602154,-122.336784,2018-08-01T00:00Z,2019-04-17T05:25:20.131Z,3,3,0,0,1,"[20130617-b211-45e4-89e6-1f2288283334]"
122364940,Obstacle,27326,635485368,"Pioneer Square",47.601463,-122.33662,2018-08-01T00:00Z,2019-05-07T01:10:12.796Z,5,1,0,0,1,"[6809bd6e-605f-4861-bc49-32e52c88c675]"
122364941,Obstacle,20157,292125091,"Pioneer Square",47.600803,-122.334366,2019-07-01T12:00Z,2021-03-31T19:13:07.991Z,2,7,0,0,2,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa,0817101c-907a-4cc5-96b2-d5301623b17e]"
122364942,Obstacle,21103,337667439,"Pioneer Square",47.599976,-122.33392,2019-06-01T00:00Z,2020-06-18T10:51:41.027Z,3,3,0,0,1,"[150a0d16-3444-46e4-b0f5-858721da662c]"
122364943,Obstacle,21103,337667439,"Pioneer Square",47.600147,-122.33226,2019-06-01T00:00Z,2020-06-20T17:21:05.557Z,1,2,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364944,Obstacle,1091,6350948,"Pioneer Square",47.599247,-122.335686,2019-08-01T00:00Z,2021-09-27T18:54:39.341Z,4,3,1,0,1,"[0c74f7a8-9171-47c8-90fc-104e1a1b140a]"
122364945,Obstacle,17058,158943656,"Pioneer Square",47.59839,-122.33275,2019-06-01T00:00Z,2020-11-09T07:58:42.497500Z,2,7,0,0,2,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa,715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364946,Obstacle,17830,213928808,"Pioneer Square",47.59929,-122.335434,2019-07-01T12:00Z,2021-04-11T19:07:18.943Z,4,14,2,1,2,"[0c74f7a8-9171-47c8-90fc-104e1a1b140a,2b80fb60-17f2-4b92-a49a-871ae98f7bba,0817101c-907a-4cc5-96b2-d5301623b17e]"
122364947,Obstacle,4316,6414300,"Pioneer Square",47.598244,-122.3348,2018-09-01T00:00Z,2019-04-26T22:35:02.612Z,4,3,0,0,1,"[9cc2331e-442c-4b25-9350-91f58c63ad87]"
122364948,Obstacle,11251,8045489,"Pioneer Square",47.60332,-122.327515,2019-06-01T00:00Z,2021-03-25T22:16:31.576Z,1,2,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364949,Obstacle,27214,621671478,"Pioneer Square",47.603558,-122.32744,2019-06-01T00:00Z,2021-04-08T16:09:22.764Z,2,3,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364950,Obstacle,11251,8045489,"Pioneer Square",47.602974,-122.32833,2019-06-01T00:00Z,2021-04-01T19:02:29.229Z,4,3,1,0,2,"[0817101c-907a-4cc5-96b2-d5301623b17e,9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364951,Obstacle,24446,428301121,"Pioneer Square",47.599083,-122.33144,2019-06-01T00:00Z,2020-06-20T17:24:31.767500Z,2,4,1,1,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364952,Obstacle,17365,164242786,"Pioneer Square",47.599308,-122.32918,2019-06-01T00:00Z,2021-06-16T10:31:45.049667Z,3,5,1,2,2,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa,435309a9-9476-4335-ade9-08bcdd4b922b]"
122364953,Obstacle,24447,428301128,"Pioneer Square",47.599133,-122.330734,2019-07-01T00:00Z,2020-06-20T17:53:40.575Z,1,1,1,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364954,Obstacle,18586,240874288,"Pioneer Square",47.60268,-122.32661,2019-06-01T00:00Z,2021-04-08T15:54:40.135Z,5,1,1,1,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364955,Obstacle,20923,332591272,"Pioneer Square",47.60163,-122.33038,2019-05-16T12:00Z,2020-06-20T17:42:58.440500Z,2,3,1,1,2,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364956,Obstacle,14394,61032263,"Pioneer Square",47.601707,-122.32917,2019-06-01T00:00Z,2021-03-25T22:35:43.413Z,2,2,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364957,Obstacle,18586,240874288,"Pioneer Square",47.60291,-122.32681,2019-06-01T00:00Z,2021-04-08T15:54:16.677Z,4,3,2,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364962,Obstacle,17058,158943656,"Pioneer Square",47.598316,-122.33172,2019-06-01T00:00Z,2020-06-20T17:26:58.299500Z,1,6,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364963,Obstacle,11366,8097307,"Pioneer Square",47.596058,-122.33338,2019-06-01T00:00Z,2021-03-30T22:23:07.167Z,2,2,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364965,Obstacle,26091,531870054,"Pioneer Square",47.599102,-122.335785,2019-08-01T00:00Z,2021-09-27T18:55:48.841Z,5,2,1,0,1,"[0c74f7a8-9171-47c8-90fc-104e1a1b140a]"
122364966,Obstacle,4316,6414300,"Pioneer Square",47.598362,-122.33496,2018-09-01T00:00Z,2019-04-26T22:33:35.781Z,3,4,1,0,1,"[9cc2331e-442c-4b25-9350-91f58c63ad87]"
122364967,Obstacle,17058,158943656,"Pioneer Square",47.598392,-122.33181,2019-06-01T00:00Z,2020-06-20T17:27:24.207Z,5,3,1,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364968,Obstacle,14206,54356144,"Pioneer Square",47.596622,-122.33453,2019-06-01T00:00Z,2021-03-24T22:39:37.775Z,5,2,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364970,Obstacle,17930,223785010,"Pioneer Square",47.602234,-122.33679,2018-08-01T00:00Z,2019-04-17T05:25:09.203Z,1,2,1,0,1,"[20130617-b211-45e4-89e6-1f2288283334]"
122364971,Obstacle,17930,223785010,"Pioneer Square",47.60238,-122.33691,2019-08-01T00:00Z,2021-04-28T21:20:23.587Z,3,1,0,0,1,"[4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184]"
122364972,Obstacle,2186,6371912,"Pioneer Square",47.60236,-122.33575,2019-08-01T00:00Z,2020-10-23T16:23:49.584Z,1,3,0,0,1,"[7dd58055-a249-42b5-9979-b411c5d132fd]"
122364973,Obstacle,17405,169468453,"Pioneer Square",47.601833,-122.33406,2019-06-01T00:00Z,2021-03-23T22:28:58.666Z,3,2,2,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364974,Obstacle,27286,632177512,"Pioneer Square",47.60316,-122.33498,2021-07-01T00:00Z,2023-05-22T13:59:05.629Z,3,4,0,0,1,"[b59d2442-21d4-47d9-bb09-1e395d868e2c]"
122364975,Obstacle,17058,158943656,"Pioneer Square",47.598248,-122.33277,2019-06-01T00:00Z,2020-06-20T17:29:16.935Z,2,3,0,0,1,"[715af4d8-0f17-47c4-99c6-7ef92d94803a]"
122364976,Obstacle,24961,458060704,"Pioneer Square",47.59839,-122.33408,2018-09-01T00:00Z,2019-04-26T22:37:32.923Z,5,7,0,0,1,"[9cc2331e-442c-4b25-9350-91f58c63ad87]"
122364977,Obstacle,11366,8097307,"Pioneer Square",47.596947,-122.333336,2019-06-01T00:00Z,2021-03-30T22:24:53.351Z,3,1,1,2,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364978,Obstacle,1091,6350948,"Pioneer Square",47.5993,-122.33574,2019-08-01T00:00Z,2021-09-27T18:55:02.327500Z,4,9,3,1,1,"[0c74f7a8-9171-47c8-90fc-104e1a1b140a]"
122364979,Other,17823,213928762,"Pioneer Square",47.598633,-122.3354,2019-06-01T00:00Z,2020-05-11T22:36:36.045Z,1,0,0,0,1,"[2b80fb60-17f2-4b92-a49a-871ae98f7bba]"
122364980,Other,17060,158943656,"Pioneer Square",47.598377,-122.333984,2018-09-01T00:00Z,2019-04-26T22:38:04.896Z,1,0,0,0,1,"[9cc2331e-442c-4b25-9350-91f58c63ad87]"
122364981,NoCurbRamp,26484,540087815,"Pioneer Square",47.602173,-122.327995,2019-05-01T00:00Z,2021-03-30T22:41:03.416Z,3,1,1,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364982,NoCurbRamp,18580,240874272,"Pioneer Square",47.60413,-122.3279,2019-06-01T00:00Z,2021-04-08T16:10:46.625Z,5,2,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
122364983,NoCurbRamp,11252,8045489,"Pioneer Square",47.60263,-122.32963,2019-05-01T00:00Z,2021-04-01T07:06:53.861500Z,3,5,1,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e,9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364984,NoCurbRamp,18581,240874273,"Pioneer Square",47.60358,-122.32925,2019-05-01T00:00Z,2021-03-30T22:32:47.771Z,3,1,0,0,1,"[9236bc61-60ef-4d3e-8a6f-f1679d3d71aa]"
122364985,NoCurbRamp,14893,104662529,"Pioneer Square",47.60305,-122.32873,2019-06-01T00:00Z,2021-04-08T15:49:02.363Z,3,1,0,0,1,"[0817101c-907a-4cc5-96b2-d5301623b17e]"
