ImageID,Latitude,Longitude,OpenAI Score,Walkability Rating
image_18879,47.6018436,-122.3361504,8,Very walkable
image_18880,47.597812,-122.3303859,5,Moderately walkable
image_18881,47.5975757,-122.3282238,8,Very walkable
image_18883,47.6025469,-122.3343002,8,Very walkable
image_18884,47.622006,-122.3316212,7,Very walkable
image_18885,47.6202235,-122.349754,9,Extremely walkable
image_18886,47.6128372,-122.3456086,4,Moderately walkable
image_18887,47.6013652,-122.3363899,4,Moderately walkable
image_18888,47.6094202,-122.3360029,6,Moderately walkable
image_18890,47.6026944,-122.3180474,5,Moderately walkable
image_18892,47.6207069,-122.3196644,8,Very walkable
image_18895,47.6008427,-122.3215164,3,Slightly walkable
image_18896,47.6101381,-122.3436088,8,Very walkable
image_18898,47.599124,-122.332759,8,Very walkable
image_18899,47.6006664,-122.3249765,4,Slightly walkable
image_18900,47.6208533,-122.3357777,8,Very walkable
image_18901,47.6010491,-122.3276626,8,Very walkable
image_18902,47.6098877,-122.3208876,8,Very walkable
image_18903,47.6138403,-122.3277159,4,Moderately walkable
image_18905,47.6179309,-122.346095,7,Very walkable
image_18906,47.6141746,-122.3206429,6,Moderately walkable
image_18907,47.6165775,-122.3558514,2,Not at all walkable
image_18908,47.6165896,-122.3199601,4,Moderately walkable
image_18909,47.6065939,-122.3317017,7,Very walkable
image_18910,47.6209325,-122.355452,4,Moderately walkable
image_18911,47.6018344,-122.3292314,5,Moderately walkable
image_18912,47.6208009,-122.3264923,2,Not at all walkable
image_18913,47.6231206,-122.3446118,1,Not at all walkable
image_18914,47.6000872,-122.3309324,4,Moderately walkable
image_18915,47.6138772,-122.3475726,1,Not at all walkable
image_18918,47.6184346,-122.338488,8,Very walkable
image_18919,47.6209855,-122.3423654,5,Moderately walkable
image_18920,47.6178797,-122.3228668,2,Not at all walkable
image_18921,47.613573,-122.335036,8,Very walkable
image_18922,47.5992003,-122.3219731,1,Not at all walkable
image_18923,47.6126249,-122.3475025,2,Not at all walkable
image_18925,47.6024485,-122.3224815,2,Not at all walkable
image_18926,47.5996775,-122.3197419,2,Not at all walkable
image_18928,47.6024648,-122.321812,1,Not at all walkable
image_18929,47.6188649,-122.3502047,2,Not at all walkable
image_18930,47.6098039,-122.3347702,8,Very walkable
image_18931,47.6129415,-122.318142,7,Very walkable
image_18932,47.6081941,-122.3349378,6,Moderately walkable
image_18934,47.5999582,-122.3265299,6,Moderately walkable
image_18935,47.6101221,-122.3208142,8,Very walkable
image_18936,47.6191998,-122.3297925,2,Not at all walkable
image_18937,47.5976114,-122.3249724,5,Moderately walkable
image_18938,47.6038248,-122.3306804,3,Slightly walkable
image_18939,47.6103825,-122.3302911,9,Extremely walkable
image_18940,47.6117372,-122.3473216,2,Not at all walkable
image_18942,47.6104453,-122.343417,3,Slightly walkable
image_18943,47.6024771,-122.3184368,2,Not at all walkable
image_18944,47.606808,-122.3366453,7,Very walkable
image_18945,47.6114846,-122.327104,8,Very walkable
image_18947,47.6199892,-122.3324375,2,Not at all walkable
image_18950,47.6046951,-122.3344363,8,Very walkable
image_18951,47.6001221,-122.3301729,1,Not at all walkable
image_18953,47.6171999,-122.3559653,2,Not at all walkable
image_18954,47.6165973,-122.327792,5,Moderately walkable
image_18955,47.6196513,-122.3252852,4,Moderately walkable
image_18956,47.6052998,-122.3369672,8,Very walkable
image_18958,47.6157622,-122.3446165,3,Slightly walkable
image_18959,47.6232778,-122.3412031,8,Very walkable
image_18960,47.6120593,-122.3484264,5,Moderately walkable
image_18965,47.6139939,-122.3195743,8,Very walkable
image_18969,47.6221963,-122.3566535,5,Moderately walkable
image_18970,47.6053189,-122.3231405,8,Very walkable
image_18972,47.6033553,-122.3227299,5,Moderately walkable
image_18973,47.6163458,-122.3254487,5,Moderately walkable
image_18974,47.6172693,-122.3454035,6,Moderately walkable
image_18975,47.6105317,-122.3439498,8,Very walkable
image_18977,47.611458,-122.3489475,4,Slightly walkable
image_18978,47.5990132,-122.3303445,6,Moderately walkable
image_18979,47.6178802,-122.3293882,8,Very walkable
image_18980,47.6129744,-122.3270126,5,Moderately walkable
image_18981,47.6123088,-122.318246,3,Slightly walkable
image_18982,47.6219047,-122.332972,7,Very walkable
image_18983,47.6217033,-122.352989,1,Not at all walkable
image_18984,47.6225583,-122.3415709,1,Not at all walkable
image_18986,47.6178085,-122.3431043,1,Not at all walkable
image_18987,47.6184238,-122.3331705,6,Moderately walkable
image_18988,47.6141806,-122.3246153,8,Very walkable
image_18989,47.6056228,-122.3387687,3,Slightly walkable
image_18990,47.6084646,-122.327539,4,Slightly walkable
image_18992,47.6054603,-122.3337055,8,Very walkable
image_18993,47.6065372,-122.3348659,9,Extremely walkable
image_18994,47.60707,-122.3187349,5,Moderately walkable
image_18995,47.6184979,-122.3279835,4,Moderately walkable
image_18996,47.6121084,-122.3199176,1,Not at all walkable
image_18998,47.6203664,-122.3590391,2,Not at all walkable
image_18999,47.6132717,-122.3483077,4,Moderately walkable
image_19000,47.6167901,-122.3277641,5,Moderately walkable
image_19001,47.6178512,-122.3511311,5,Moderately walkable
image_19002,47.6144657,-122.3328336,1,Not at all walkable
image_19004,47.6126036,-122.3474,1,Not at all walkable
image_19005,47.6211449,-122.3207647,8,Very walkable
image_19006,47.6000051,-122.330282,8,Very walkable
image_19008,47.608362,-122.3380772,7,Very walkable
image_19009,47.6172837,-122.3566632,5,Moderately walkable
image_19013,47.6055361,-122.3233808,3,Slightly walkable
image_19017,47.6137798,-122.3469872,4,Moderately walkable
image_19018,47.6219056,-122.3485775,5,Moderately walkable
image_19019,47.6073529,-122.3386616,5,Moderately walkable
image_19021,47.6113071,-122.330364,2,Not at all walkable
image_19023,47.6162056,-122.3426482,8,Very walkable
image_19024,47.6097408,-122.3413318,4,Slightly walkable
image_19026,47.6035398,-122.3245788,4,Slightly walkable
image_19027,47.6196161,-122.3239435,5,Moderately walkable
image_19028,47.6018245,-122.3264391,3,Slightly walkable
image_19030,47.6121095,-122.319625,2,Not at all walkable
image_19031,47.6108006,-122.3385884,8,Very walkable
image_19033,47.6102126,-122.3209341,8,Very walkable
image_19034,47.6018578,-122.3181348,3,Slightly walkable
image_19035,47.6192112,-122.3386583,7,Very walkable
image_19036,47.5967516,-122.3249106,5,Moderately walkable
image_19037,47.6016814,-122.317821,6,Moderately walkable
image_19038,47.6230864,-122.318877,8,Very walkable
image_19039,47.6151713,-122.3222696,8,Very walkable
image_19041,47.6230473,-122.3331168,4,Slightly walkable
image_19042,47.6146109,-122.33574,7,Very walkable
image_19043,47.610552,-122.3353256,8,Very walkable
image_19044,47.6141554,-122.347662,5,Moderately walkable
image_19045,47.6088427,-122.3239586,5,Moderately walkable
image_19046,47.62194,-122.3198463,8,Very walkable
image_19047,47.6045137,-122.3343504,8,Very walkable
image_19048,47.6105146,-122.329185,5,Moderately walkable
image_19049,47.5975172,-122.3240196,8,Very walkable
image_19050,47.6081436,-122.3417683,2,Not at all walkable
image_19051,47.612405,-122.3248695,3,Slightly walkable
image_19052,47.6104215,-122.3434562,5,Moderately walkable
image_19053,47.6097488,-122.3305305,2,Not at all walkable
image_19056,47.6113586,-122.3421139,2,Not at all walkable
image_19057,47.6164208,-122.3199995,2,Not at all walkable
image_19058,47.6081568,-122.3417387,2,Not at all walkable
image_19059,47.615739,-122.3344634,8,Very walkable
image_19060,47.6207702,-122.3239104,4,Slightly walkable
image_19061,47.6132023,-122.3400247,8,Very walkable
image_19062,47.6184273,-122.3344602,7,Very walkable
image_19063,47.6069908,-122.3385295,9,Extremely walkable
image_19065,47.6114619,-122.3208615,6,Moderately walkable
image_19066,47.6153258,-122.3377946,8,Very walkable
image_19067,47.6208945,-122.3254144,7,Very walkable
image_19068,47.6175779,-122.3466653,5,Moderately walkable
image_19074,47.5992196,-122.3196351,2,Not at all walkable
image_19075,47.6086748,-122.3305247,2,Not at all walkable
image_19076,47.6050826,-122.3235514,5,Moderately walkable
image_19078,47.6210267,-122.3194303,8,Very walkable
image_19079,47.6111777,-122.3376844,8,Very walkable
image_19082,47.5976072,-122.3250285,6,Moderately walkable
image_19083,47.6054366,-122.3248096,7,Very walkable
image_19084,47.6221701,-122.3477102,8,Very walkable
image_19086,47.6174772,-122.3484863,4,Moderately walkable
image_19087,47.6219345,-122.3210735,8,Very walkable
image_19088,47.6000547,-122.330175,7,Very walkable
image_19089,47.6195843,-122.3253947,5,Moderately walkable
image_19090,47.596513,-122.3304437,3,Slightly walkable
image_19091,47.6052419,-122.3352076,5,Moderately walkable
image_19092,47.613279,-122.3374748,8,Very walkable
image_19094,47.6174962,-122.322279,8,Very walkable
image_19095,47.6217519,-122.3209156,8,Very walkable
image_19096,47.6139026,-122.327896,8,Very walkable
image_19097,47.6042058,-122.3329115,5,Moderately walkable
image_19099,47.6129322,-122.321596,3,Slightly walkable
image_19100,47.6089673,-122.326338,7,Very walkable
image_19101,47.613796,-122.3432735,6,Moderately walkable
image_19103,47.6219797,-122.3198872,3,Slightly walkable
image_19104,47.6169626,-122.3578197,10,Extremely walkable
image_19105,47.6109032,-122.3261209,8,Very walkable
image_19107,47.60346,-122.3181136,4,Slightly walkable
image_19110,47.6176219,-122.3296879,8,Very walkable
image_19113,47.6141741,-122.3233253,9,Extremely walkable
image_19115,47.6177423,-122.3264015,3,Slightly walkable
image_19116,47.6152398,-122.3479142,7,Very walkable
image_19117,47.618581,-122.3279614,5,Moderately walkable
image_19119,47.6071153,-122.3232828,4,Slightly walkable
image_19121,47.6183645,-122.3291168,3,Slightly walkable
image_19122,47.6195072,-122.3310739,5,Moderately walkable
image_19124,47.6184421,-122.3355511,6,Moderately walkable
image_19125,47.6103099,-122.3285337,1,Not at all walkable
image_19126,47.6227209,-122.34107,5,Moderately walkable
image_19127,47.6139533,-122.3433406,8,Very walkable
image_19128,47.6106567,-122.3354129,8,Very walkable
image_19129,47.6027817,-122.3316074,7,Very walkable
image_19130,47.6175145,-122.343778,7,Very walkable
image_19131,47.5984532,-122.3223542,2,Not at all walkable
image_19132,47.6076156,-122.3236396,3,Slightly walkable
image_19134,47.6219417,-122.3305666,9,Extremely walkable
image_19135,47.6095901,-122.3306867,3,Slightly walkable
image_19136,47.6144977,-122.3256493,2,Not at all walkable
image_19137,47.6173236,-122.3185142,9,Extremely walkable
image_19139,47.615091,-122.3280286,8,Very walkable
image_19141,47.5992516,-122.3329977,10,Extremely walkable
image_19142,47.6220683,-122.3477553,8,Very walkable
image_19144,47.6055786,-122.3339807,8,Very walkable
image_19146,47.6168879,-122.3364249,4,Slightly walkable
image_19147,47.6119357,-122.3260654,7,Very walkable
image_19149,47.6009632,-122.3312669,7,Very walkable
image_19150,47.6131043,-122.3398383,8,Very walkable
image_19151,47.6221432,-122.3372793,6,Moderately walkable
image_19152,47.6173042,-122.3453583,7,Very walkable
image_19154,47.610437,-122.3456711,10,Extremely walkable
image_19155,47.6219855,-122.3264901,5,Moderately walkable
image_19156,47.6184683,-122.3494299,6,Moderately walkable
image_19158,47.6112226,-122.3481976,3,Slightly walkable
image_19159,47.601875,-122.3289029,2,Not at all walkable
image_19160,47.6009398,-122.3197291,2,Not at all walkable
image_19161,47.6007935,-122.33094,6,Moderately walkable
image_19163,47.6050541,-122.3259418,3,Slightly walkable
image_19164,47.6085155,-122.3245399,5,Moderately walkable
image_19165,47.6185374,-122.3239535,5,Moderately walkable
image_19167,47.5991834,-122.3366237,1,Not at all walkable
image_19168,47.609601,-122.3209188,8,Very walkable
image_19169,47.5986817,-122.3263711,5,Moderately walkable
image_19170,47.602914,-122.3332502,8,Very walkable
image_19172,47.6229656,-122.3567191,5,Moderately walkable
image_19173,47.6164056,-122.3516584,7,Very walkable
image_19174,47.6142624,-122.3208943,5,Moderately walkable
image_19175,47.6051745,-122.3353461,4,Moderately walkable
image_19176,47.6165523,-122.3330556,2,Not at all walkable
image_19177,47.6134616,-122.3291334,7,Very walkable
image_19178,47.6153542,-122.327818,5,Moderately walkable
image_19179,47.6124109,-122.3247717,5,Moderately walkable
image_19181,47.6051247,-122.3373819,4,Slightly walkable
image_19183,47.6105749,-122.3292374,3,Slightly walkable
image_19184,47.6214504,-122.3566327,3,Slightly walkable
image_19185,47.5971445,-122.3240227,2,Not at all walkable
image_19186,47.6231015,-122.3219281,8,Very walkable
image_19188,47.6025577,-122.3274807,1,Not at all walkable
image_19189,47.5991935,-122.3257081,2,Not at all walkable
image_19190,47.6101139,-122.323549,5,Moderately walkable
image_19191,47.6232133,-122.3540649,7,Very walkable
image_19192,47.619073,-122.3410514,9,Extremely walkable
image_19193,47.6056173,-122.3385024,5,Moderately walkable
image_19194,47.6180941,-122.3196153,10,Extremely walkable
image_19195,47.5990579,-122.3192096,2,Not at all walkable
image_19196,47.6086543,-122.3369122,8,Very walkable
image_19198,47.6197832,-122.3412157,3,Slightly walkable
image_19199,47.6206627,-122.3498644,10,Extremely walkable
image_19201,47.6189971,-122.3268086,2,Not at all walkable
image_19202,47.6055872,-122.323261,8,Very walkable
image_19204,47.6054795,-122.3322427,8,Very walkable
image_19205,47.5999386,-122.3249538,2,Not at all walkable
image_19206,47.6047464,-122.3386974,2,Not at all walkable
image_19207,47.6121468,-122.3292152,2,Not at all walkable
image_19210,47.6041511,-122.3209103,5,Moderately walkable
image_19211,47.5996905,-122.3250307,2,Not at all walkable
image_19213,47.6183839,-122.3389463,5,Moderately walkable
image_19214,47.6159624,-122.3223011,2,Not at all walkable
image_19216,47.6161383,-122.3493922,8,Very walkable
image_19217,47.6121702,-122.3470049,1,Not at all walkable
image_25094,47.6003397,-122.3263601,2,Not at all walkable
image_25095,47.6192031,-122.3410562,8,Very walkable
image_25096,47.6239594,-122.3434506,1,Not at all walkable
image_25097,47.6219517,-122.3350301,3,Slightly walkable
image_25099,47.6151514,-122.3465372,5,Moderately walkable
image_25100,47.6208569,-122.3236781,3,Slightly walkable
image_25103,47.6097018,-122.3310568,9,Extremely walkable
image_25104,47.6212968,-122.3527828,7,Very walkable
image_25105,47.6139418,-122.3295021,1,Not at all walkable
image_25107,47.6220158,-122.3199211,5,Moderately walkable
image_25109,47.6185547,-122.3415686,8,Extremely walkable
image_25110,47.6113209,-122.3206871,6,Moderately walkable
image_25113,47.6092197,-122.3209519,7,Very walkable
image_25115,47.6115164,-122.3433657,7,Very walkable
image_25116,47.6216533,-122.3514352,5,Moderately walkable
image_25122,47.6148292,-122.3301492,2,Not at all walkable
image_25123,47.6018565,-122.329206,3,Slightly walkable
image_25126,47.622668,-122.3341609,8,Very walkable
image_25127,47.612564,-122.3451446,8,Very walkable
image_25128,47.6186856,-122.3493111,5,Moderately walkable
image_25129,47.6052859,-122.3228476,6,Moderately walkable
image_25130,47.5992084,-122.3244078,7,Very walkable
image_25133,47.6008942,-122.319407,6,Moderately walkable
image_25134,47.6034473,-122.3207778,5,Moderately walkable
image_25137,47.6139663,-122.341326,5,Moderately walkable
image_25138,47.6018403,-122.3297958,5,Moderately walkable
image_25139,47.6207693,-122.324635,3,Slightly walkable
image_25140,47.612856,-122.3336532,5,Moderately walkable
image_25141,47.599278,-122.3309376,2,Not at all walkable
image_25142,47.5976091,-122.3292521,7,Very walkable
image_25143,47.6180353,-122.3386844,9,Extremely walkable
image_25144,47.6101667,-122.32292,8,Very walkable
image_25145,47.6154403,-122.3512454,2,Not at all walkable
image_25146,47.6125723,-122.3288778,2,Not at all walkable
image_25147,47.6184293,-122.3233663,3,Slightly walkable
image_25148,47.6075303,-122.3248886,8,Very walkable
image_25149,47.6034076,-122.3367692,2,Not at all walkable
image_25150,47.6107181,-122.3306614,1,Not at all walkable
image_25151,47.6017414,-122.3223166,8,Very walkable
image_25152,47.6073774,-122.3250216,2,Not at all walkable
image_25153,47.624242,-122.3265039,4,Slightly walkable
image_25154,47.6184228,-122.3440855,8,Very walkable
image_25157,47.6196565,-122.3182365,5,Moderately walkable
image_25158,47.6146172,-122.3503633,8,Very walkable
image_25159,47.6210246,-122.3222527,2,Not at all walkable
image_25160,47.6193354,-122.3310729,2,Not at all walkable
image_25161,47.6219871,-122.3253716,4,Moderately walkable
image_25162,47.6192355,-122.3501469,5,Moderately walkable
image_25164,47.5992785,-122.3314362,8,Very walkable
image_25165,47.6196353,-122.3238964,7,Very walkable
image_25166,47.6166988,-122.3203281,7,Very walkable
image_25167,47.6128005,-122.3385784,2,Not at all walkable
image_25168,47.6140353,-122.349469,5,Moderately walkable
image_25169,47.6215143,-122.3221277,3,Slightly walkable
image_25170,47.622062,-122.3467287,2,Not at all walkable
image_25171,47.6219324,-122.3272933,2,Not at all walkable
image_25172,47.6167706,-122.3460518,8,Very walkable
image_25173,47.6231356,-122.3421818,7,Very walkable
image_25175,47.620752,-122.3239261,5,Moderately walkable
image_25176,47.5992289,-122.334071,8,Very walkable
image_25177,47.6017096,-122.325707,2,Not at all walkable
image_25179,47.6207319,-122.3303323,6,Moderately walkable
image_25180,47.6063906,-122.3345554,6,Moderately walkable
image_25182,47.6154842,-122.3470997,2,Not at all walkable
image_25183,47.6141987,-122.3479198,6,Moderately walkable
image_25184,47.5999857,-122.329071,7,Very walkable
image_25186,47.6208946,-122.3253801,7,Very walkable
image_25187,47.6087702,-122.3405848,10,Extremely walkable
image_25189,47.617975,-122.3493234,5,Moderately walkable
image_25191,47.618045,-122.3345945,2,Not at all walkable
image_25192,47.6209899,-122.34641,4,Slightly walkable
image_25193,47.6231122,-122.3580338,8,Very walkable
image_25197,47.6151043,-122.3532096,5,Moderately walkable
image_25200,47.6119858,-122.3260119,8,Very walkable
image_25201,47.5975286,-122.3303894,4,Moderately walkable
image_25203,47.6219348,-122.3259437,2,Not at all walkable
image_25204,47.619092,-122.3203102,9,Extremely walkable
image_25205,47.6197609,-122.338646,7,Very walkable
image_25206,47.617531,-122.32001,2,Not at all walkable
image_25209,47.621996,-122.3521373,7,Very walkable
image_25210,47.6000427,-122.330436,7,Very walkable
image_25211,47.6049972,-122.3273108,2,Not at all walkable
image_25212,47.6167818,-122.3442638,7,Very walkable
image_25214,47.6211413,-122.3214023,8,Very walkable
image_25215,47.6087731,-122.3211822,1,Not at all walkable
image_25216,47.6184497,-122.3355595,4,Moderately walkable
image_25217,47.6086189,-122.3244885,8,Very walkable
image_25218,47.6055107,-122.3340894,7,Very walkable
image_25219,47.6137309,-122.3401525,2,Not at all walkable
image_25220,47.6125413,-122.3374207,9,Extremely walkable
image_25221,47.6185323,-122.3197171,10,Extremely walkable
image_25222,47.6231249,-122.3372415,8,Very walkable
image_25223,47.6057031,-122.3364355,1,Not at all walkable
image_25225,47.5966628,-122.321664,2,Not at all walkable
image_25226,47.603806,-122.3312719,2,Not at all walkable
image_25230,47.6216894,-122.331739,5,Moderately walkable
image_25231,47.606952,-122.3259044,8,Very walkable
image_25232,47.6156503,-122.347381,6,Moderately walkable
image_25233,47.6144025,-122.3329864,7,Very walkable
image_25234,47.6103697,-122.3295227,1,Not at all walkable
image_25235,47.6005097,-122.3263589,3,Slightly walkable
image_25237,47.6219794,-122.3187987,7,Very walkable
image_25238,47.6135437,-122.3353114,8,Very walkable
image_25240,47.6164351,-122.3356662,8,Very walkable
image_25241,47.6231334,-122.3253952,5,Moderately walkable
image_25242,47.6209704,-122.3451418,5,Moderately walkable
image_25243,47.6216691,-122.351435,8,Very walkable
image_25246,47.6048932,-122.3242514,5,Moderately walkable
image_25247,47.5992231,-122.3299163,5,Moderately walkable
image_25248,47.6021968,-122.322357,2,Not at all walkable
image_25249,47.6174203,-122.343436,7,Very walkable
image_25251,47.6196011,-122.3295539,3,Slightly walkable
image_25252,47.6061206,-122.324021,2,Not at all walkable
image_25253,47.6163309,-122.3326647,2,Not at all walkable
image_25254,47.622038,-122.3581173,5,Moderately walkable
image_25255,47.6183902,-122.3540568,4,Slightly walkable
image_25258,47.6057497,-122.3311916,8,Very walkable
image_25260,47.6107621,-122.3316366,2,Not at all walkable
image_25261,47.6105005,-122.3292595,5,Moderately walkable
image_25262,47.614204,-122.3377829,7,Very walkable
image_25264,47.622362,-122.3520241,2,Not at all walkable
image_25265,47.6097202,-122.3188352,8,Very walkable
image_25266,47.6097143,-122.3410306,1,Not at all walkable
image_25268,47.6185874,-122.3567489,7,Very walkable
image_25269,47.6210982,-122.3182459,5,Moderately walkable
image_25270,47.6092745,-122.325069,6,Moderately walkable
image_25272,47.6197296,-122.344353,3,Slightly walkable
image_25273,47.6211006,-122.3297865,3,Slightly walkable
image_25274,47.5992207,-122.3291581,7,Very walkable
image_25276,47.6127437,-122.3254998,1,Not at all walkable
image_25277,47.6208207,-122.3291478,4,Moderately walkable
image_25278,47.6180596,-122.3378366,8,Very walkable
image_25279,47.612818,-122.3485441,2,Not at all walkable
image_25280,47.6088641,-122.3305062,2,Not at all walkable
image_25281,47.612854,-122.3182511,5,Moderately walkable
image_25283,47.6039443,-122.3307641,8,Very walkable
image_25284,47.6023987,-122.3219357,1,Not at all walkable
image_25285,47.6062863,-122.3208376,8,Very walkable
image_25286,47.60453,-122.3393226,8,Very walkable
image_25287,47.6144862,-122.3330269,4,Moderately walkable
image_25288,47.5974387,-122.321688,2,Not at all walkable
image_25291,47.6116573,-122.3335104,8,Very walkable
image_25293,47.6155893,-122.3353655,1,Not at all walkable
image_25294,47.6106546,-122.3367398,8,Very walkable
image_25295,47.5971032,-122.3331192,4,Slightly walkable
image_25296,47.6181319,-122.3200778,7,Very walkable
image_25297,47.6014723,-122.3276592,6,Moderately walkable
image_25298,47.611217,-122.3315474,1,Not at all walkable
image_25299,47.6207849,-122.3359193,6,Moderately walkable
image_25300,47.6108386,-122.338154,3,Slightly walkable
image_25301,47.6149201,-122.3208247,8,Very walkable
image_25302,47.6149689,-122.3423322,3,Slightly walkable
image_25304,47.6209033,-122.349716,8,Very walkable
image_25305,47.605769,-122.3264206,2,Not at all walkable
image_25306,47.6190577,-122.357664,1,Not at all walkable
image_25307,47.6150944,-122.3280653,9,Extremely walkable
image_25308,47.6165959,-122.3378782,9,Extremely walkable
image_25310,47.6113145,-122.3375049,10,Extremely walkable
image_25311,47.6110115,-122.3235001,5,Moderately walkable
image_25312,47.598066,-122.3364139,1,Not at all walkable
image_25313,47.6129866,-122.323322,5,Moderately walkable
image_25316,47.6048709,-122.3386862,2,Not at all walkable
image_25317,47.5995809,-122.3210363,2,Not at all walkable
image_25318,47.6220541,-122.3404201,8,Very walkable
image_25319,47.6143723,-122.3404988,8,Very walkable
image_25320,47.6118766,-122.3467511,1,Not at all walkable
image_25322,47.616302,-122.3246104,5,Moderately walkable
image_25323,47.62246,-122.331462,9,Extremely walkable
image_25325,47.6146112,-122.3447741,8,Very walkable
image_25328,47.6232011,-122.3239899,9,Extremely walkable
image_25330,47.6119942,-122.3261169,6,Moderately walkable
image_25331,47.608553,-122.3185088,1,Not at all walkable
image_25332,47.6088005,-122.3431492,1,Not at all walkable
image_25333,47.5992248,-122.3288308,6,Moderately walkable
image_25334,47.5975031,-122.329427,5,Moderately walkable
image_25335,47.6008212,-122.3270466,3,Slightly walkable
image_25336,47.608289,-122.3414339,6,Moderately walkable
image_25337,47.6233071,-122.3423603,7,Very walkable
image_25338,47.6211712,-122.3178405,4,Moderately walkable
image_25340,47.6132263,-122.3254139,3,Slightly walkable
image_25341,47.6034486,-122.3302732,4,Moderately walkable
image_25344,47.6159373,-122.3393431,10,Extremely walkable
image_25346,47.6227823,-122.3581528,2,Not at all walkable
image_25347,47.6129465,-122.322067,4,Moderately walkable
image_25348,47.6100257,-122.3211505,8,Very walkable
image_25350,47.6183367,-122.3367077,1,Not at all walkable
image_25351,47.6136972,-122.3393822,8,Very walkable
image_25352,47.6094713,-122.3418732,8,Very walkable
image_25354,47.6231183,-122.3178195,3,Slightly walkable
image_25355,47.6011277,-122.3264726,2,Not at all walkable
image_25356,47.619635,-122.3239293,4,Moderately walkable
image_25359,47.6178069,-122.3538575,8,Very walkable
image_25360,47.6128224,-122.3374417,7,Very walkable
image_25361,47.5980784,-122.335839,5,Moderately walkable
image_25362,47.6099902,-122.3462574,8,Very walkable
image_25363,47.5967781,-122.3342667,3,Slightly walkable
image_25364,47.6226908,-122.3486142,1,Not at all walkable
image_25365,47.6122253,-122.3231851,5,Moderately walkable
image_25367,47.6010487,-122.3275293,5,Moderately walkable
image_25368,47.6184047,-122.3255754,6,Moderately walkable
image_25370,47.6165932,-122.3206973,8,Very walkable
image_25371,47.6038414,-122.3338013,8,Very walkable
image_25372,47.6046022,-122.320615,6,Moderately walkable
image_25373,47.6076259,-122.3313841,7,Very walkable
image_25374,47.6058293,-122.3356354,6,Moderately walkable
image_25375,47.621578,-122.3435188,9,Extremely walkable
image_25377,47.6232109,-122.3560489,7,Very walkable
image_25380,47.6154194,-122.3188445,5,Moderately walkable
image_25381,47.615155,-122.3222413,6,Moderately walkable
image_25382,47.6075579,-122.3394729,1,Not at all walkable
image_25383,47.6157933,-122.3366892,7,Very walkable
image_25385,47.6139873,-122.3278547,8,Very walkable
image_25386,47.6042688,-122.3206355,7,Very walkable
image_25387,47.6197682,-122.3305277,6,Moderately walkable
image_25388,47.618505,-122.352942,5,Moderately walkable
image_25389,47.6092684,-122.332472,5,Moderately walkable
image_25390,47.6092571,-122.3313504,1,Not at all walkable
image_25392,47.6198432,-122.3449003,1,Not at all walkable
image_25394,47.6008108,-122.3275569,3,Slightly walkable
image_25395,47.5974057,-122.3315055,2,Not at all walkable
image_25396,47.6133009,-122.3505576,7,Very walkable
image_25397,47.6035208,-122.3319711,4,Moderately walkable
image_25398,47.5992131,-122.326367,6,Moderately walkable
image_25399,47.6012962,-122.3295707,5,Moderately walkable
image_25400,47.6009613,-122.3277973,8,Very walkable
image_25401,47.6151816,-122.3180477,5,Moderately walkable
image_25403,47.6230637,-122.3331415,8,Very walkable
image_25404,47.6180987,-122.3428346,5,Moderately walkable
image_25405,47.6175272,-122.3207634,9,Extremely walkable
image_25406,47.5982452,-122.3340341,7,Very walkable
image_25408,47.6179329,-122.336184,5,Moderately walkable
image_25409,47.6117916,-122.347663,5,Moderately walkable
image_25411,47.5968129,-122.3224552,5,Moderately walkable
image_25413,47.6199726,-122.32301,4,Slightly walkable
image_25416,47.6196891,-122.3487559,5,Moderately walkable
image_25417,47.6220442,-122.3230146,8,Very walkable
image_25418,47.6100528,-122.3335962,6,Moderately walkable
image_25420,47.6159184,-122.346867,6,Moderately walkable
image_25422,47.5996398,-122.327562,2,Not at all walkable
image_25423,47.5992774,-122.3303971,8,Very walkable
image_25424,47.6159644,-122.3296513,1,Not at all walkable
image_25425,47.6017493,-122.3223165,5,Moderately walkable
image_25427,47.6039073,-122.3379332,2,Not at all walkable
image_25430,47.6132825,-122.3326283,8,Very walkable
image_25431,47.6053625,-122.3397012,8,Very walkable
image_25433,47.6142447,-122.328034,5,Moderately walkable
image_25434,47.6199246,-122.3499267,10,Extremely walkable
image_25437,47.612483,-122.3470878,4,Slightly walkable
image_25438,47.619412,-122.3405179,8,Very walkable
image_25440,47.6045342,-122.3251626,3,Slightly walkable
image_25442,47.6174329,-122.3434571,4,Moderately walkable
image_25443,47.6145724,-122.3297691,1,Not at all walkable
image_25444,47.6152612,-122.3479553,8,Very walkable
image_25445,47.6219493,-122.3372449,7,Very walkable
image_25446,47.6164565,-122.340082,9,Extremely walkable
image_25447,47.617905,-122.3559516,6,Moderately walkable
image_25448,47.6220152,-122.3189751,4,Slightly walkable
image_25449,47.6124059,-122.3181362,5,Moderately walkable
image_25450,47.6182276,-122.3382422,6,Moderately walkable
image_25451,47.6102283,-122.3389922,1,Not at all walkable
image_25452,47.6160157,-122.3468505,8,Very walkable
image_25456,47.6211526,-122.3499161,8,Very walkable
image_25457,47.6112453,-122.3282961,3,Slightly walkable
image_25460,47.6158794,-122.3408219,8,Very walkable
image_25465,47.6127391,-122.3372458,9,Extremely walkable
