osmid,y,x,street_count,highway,ref,railway,geometry
3788626693,47.6112673,-122.3234233,1,,,,POINT (-122.3234233 47.6112673)
3788626694,47.6113718,-122.3231719,3,,,,POINT (-122.3231719 47.6113718)
3807004765,47.6197258,-122.3413777,1,,,,POINT (-122.3413777 47.6197258)
3807004770,47.6189826,-122.3416119,1,,,,POINT (-122.3416119 47.6189826)
3807004771,47.6195543,-122.3409861,3,,,,POINT (-122.3409861 47.6195543)
3807004778,47.6193633,-122.3405767,3,,,,POINT (-122.3405767 47.6193633)
3831847457,47.6080053,-122.3187211,3,,,,POINT (-122.3187211 47.6080053)
3831847458,47.6084855,-122.3189124,1,,,,POINT (-122.3189124 47.6084855)
3831847461,47.6079891,-122.3193287,4,,,,POINT (-122.3193287 47.6079891)
3831847463,47.6077543,-122.3193048,3,,,,POINT (-122.3193048 47.6077543)
3831847464,47.6076858,-122.3194669,3,,,,POINT (-122.3194669 47.6076858)
3831847468,47.6080542,-122.3199762,3,,,,POINT (-122.3199762 47.6080542)
3872031393,47.599874,-122.3315909,1,,,,POINT (-122.3315909 47.599874)
3872031395,47.5996944,-122.3315885,1,,,,POINT (-122.3315885 47.5996944)
3872031397,47.5998661,-122.3309339,3,,,,POINT (-122.3309339 47.5998661)
3872031398,47.5996861,-122.3309351,3,,,,POINT (-122.3309351 47.5996861)
3872031400,47.6018906,-122.333737,4,,,,POINT (-122.333737 47.6018906)
3872031401,47.6023203,-122.3342328,1,,,,POINT (-122.3342328 47.6023203)
3872031404,47.6021341,-122.3342318,1,,,,POINT (-122.3342318 47.6021341)
3872031406,47.5997766,-122.3342454,3,,,,POINT (-122.3342454 47.5997766)
3872031407,47.5997811,-122.3348397,3,,,,POINT (-122.3348397 47.5997811)
3872619410,47.5974935,-122.3315114,3,,,,POINT (-122.3315114 47.5974935)
3872639449,47.5975208,-122.3316787,3,,,,POINT (-122.3316787 47.5975208)
3873662026,47.6102903,-122.3237061,3,,,,POINT (-122.3237061 47.6102903)
3873662029,47.6101128,-122.3232828,1,,,,POINT (-122.3232828 47.6101128)
3873844221,47.608434,-122.3249506,3,,,,POINT (-122.3249506 47.608434)
3873844222,47.6077186,-122.3243141,1,,,,POINT (-122.3243141 47.6077186)
3873844223,47.6082921,-122.3248243,3,,,,POINT (-122.3248243 47.6082921)
3873844226,47.6078624,-122.3244421,3,,,,POINT (-122.3244421 47.6078624)
3874091218,47.6187297,-122.3586518,1,,,,POINT (-122.3586518 47.6187297)
3874091222,47.6187287,-122.3590282,1,,,,POINT (-122.3590282 47.6187287)
3874091223,47.6186639,-122.3589399,3,,,,POINT (-122.3589399 47.6186639)
3874091224,47.6188997,-122.3578508,1,,,,POINT (-122.3578508 47.6188997)
3874094360,47.6099097,-122.3416438,1,,,,POINT (-122.3416438 47.6099097)
3874094361,47.6099392,-122.341784,5,crossing,,,POINT (-122.341784 47.6099392)
3874097480,47.6204709,-122.3586996,3,,,,POINT (-122.3586996 47.6204709)
3874097483,47.6203497,-122.3588499,1,,,,POINT (-122.3588499 47.6203497)
3874097484,47.6211249,-122.3587008,3,,,,POINT (-122.3587008 47.6211249)
3874097485,47.6211222,-122.3580593,1,,,,POINT (-122.3580593 47.6211222)
3874097494,47.6217793,-122.3586969,3,,,,POINT (-122.3586969 47.6217793)
3874097495,47.6217772,-122.3580454,1,,,,POINT (-122.3580454 47.6217772)
3874097497,47.6226174,-122.3573861,4,,,,POINT (-122.3573861 47.6226174)
3874097498,47.6226168,-122.3567224,1,,,,POINT (-122.3567224 47.6226168)
3874097499,47.6227845,-122.3586221,1,,,,POINT (-122.3586221 47.6227845)
3874097500,47.6227817,-122.3580361,1,,,,POINT (-122.3580361 47.6227817)
3874097501,47.6231122,-122.3580338,1,,,,POINT (-122.3580338 47.6231122)
3874097502,47.6231084,-122.3573854,3,,,,POINT (-122.3573854 47.6231084)
3874097504,47.6234561,-122.3586737,3,,,,POINT (-122.3586737 47.6234561)
3874097505,47.6236251,-122.3589128,1,,,,POINT (-122.3589128 47.6236251)
3874097506,47.6236233,-122.3586719,3,,,,POINT (-122.3586719 47.6236233)
3874097507,47.6237824,-122.3589222,1,,,,POINT (-122.3589222 47.6237824)
3874097508,47.6237797,-122.3586703,3,,,,POINT (-122.3586703 47.6237797)
3874116579,47.6057367,-122.323396,1,,,,POINT (-122.323396 47.6057367)
3874116581,47.6056413,-122.3233099,1,,,,POINT (-122.3233099 47.6056413)
3874116583,47.6055872,-122.323261,1,,,,POINT (-122.323261 47.6055872)
3874121459,47.6089964,-122.3240935,1,,,,POINT (-122.3240935 47.6089964)
3874121460,47.6088427,-122.3239586,1,,,,POINT (-122.3239586 47.6088427)
3874121461,47.6086643,-122.3240413,1,,,,POINT (-122.3240413 47.6086643)
3874121462,47.6087705,-122.3241294,1,,,,POINT (-122.3241294 47.6087705)
3881427936,47.6179351,-122.3370651,3,,,,POINT (-122.3370651 47.6179351)
3881427937,47.618025,-122.3375338,3,turning_circle,,,POINT (-122.3375338 47.618025)
3883966732,47.6075754,-122.3288946,3,,,,POINT (-122.3288946 47.6075754)
3883966733,47.6078114,-122.3283507,3,,,,POINT (-122.3283507 47.6078114)
3883966734,47.6074359,-122.3287653,3,,,,POINT (-122.3287653 47.6074359)
3883966735,47.6076749,-122.3282251,3,,,,POINT (-122.3282251 47.6076749)
3883966736,47.6069574,-122.3285242,1,,,,POINT (-122.3285242 47.6069574)
3883966737,47.6070673,-122.3286298,1,,,,POINT (-122.3286298 47.6070673)
3883966738,47.6065867,-122.3284825,3,,,,POINT (-122.3284825 47.6065867)
3883966739,47.6068922,-122.3282637,3,,,,POINT (-122.3282637 47.6068922)
3883966741,47.6068188,-122.3284423,3,,,,POINT (-122.3284423 47.6068188)
3883966742,47.6066633,-122.3283022,4,,,,POINT (-122.3283022 47.6066633)
3883966746,47.6067142,-122.3281808,1,,,,POINT (-122.3281808 47.6067142)
3883966748,47.606886,-122.3280815,3,,,,POINT (-122.3280815 47.606886)
3883966750,47.6065632,-122.3275317,1,,,,POINT (-122.3275317 47.6065632)
3883966751,47.6065349,-122.3276345,1,,,,POINT (-122.3276345 47.6065349)
3883966752,47.6048455,-122.3256147,3,,,,POINT (-122.3256147 47.6048455)
3883968757,47.6046655,-122.3258271,3,,,,POINT (-122.3258271 47.6046655)
3883968759,47.6051055,-122.3254466,1,,,,POINT (-122.3254466 47.6051055)
3883968761,47.6052978,-122.3253686,1,,,,POINT (-122.3253686 47.6052978)
3883968762,47.6060129,-122.3260219,1,,,,POINT (-122.3260219 47.6060129)
3883968763,47.605924,-122.3250814,1,,,,POINT (-122.3250814 47.605924)
3883968765,47.6059991,-122.3257611,1,,,,POINT (-122.3257611 47.6059991)
3883968766,47.6050826,-122.3235514,3,,,,POINT (-122.3235514 47.6050826)
3885290424,47.6121879,-122.3196256,1,,,,POINT (-122.3196256 47.6121879)
3885290426,47.611781,-122.3177241,1,,,,POINT (-122.3177241 47.611781)
3885290428,47.6120438,-122.3180947,3,,,,POINT (-122.3180947 47.6120438)
3885570919,47.6152346,-122.3379884,3,,,,POINT (-122.3379884 47.6152346)
3895483971,47.6148625,-122.3375832,3,,,,POINT (-122.3375832 47.6148625)
3916774511,47.602403,-122.337353,3,,,,POINT (-122.337353 47.602403)
3923027251,47.6047586,-122.3360886,1,,,,POINT (-122.3360886 47.6047586)
3923027256,47.604949,-122.3356313,1,,,,POINT (-122.3356313 47.604949)
3936622719,47.6182276,-122.3382422,3,,,,POINT (-122.3382422 47.6182276)
3947168766,47.6191243,-122.33431,1,,,,POINT (-122.33431 47.6191243)
3947168774,47.619239,-122.3343121,1,,,,POINT (-122.3343121 47.619239)
3963142459,47.6042545,-122.331212,1,,,,POINT (-122.331212 47.6042545)
3969480876,47.6197246,-122.320235,3,elevator,,,POINT (-122.320235 47.6197246)
3973000481,47.620523,-122.3526144,1,,,,POINT (-122.3526144 47.620523)
3978402022,47.6188342,-122.3525394,3,,,,POINT (-122.3525394 47.6188342)
3978402023,47.6188346,-122.3522158,3,,,,POINT (-122.3522158 47.6188346)
3978402050,47.6189815,-122.3501865,3,,,,POINT (-122.3501865 47.6189815)
3978402054,47.6189929,-122.3525812,4,,,,POINT (-122.3525812 47.6189929)
3978402120,47.6193459,-122.3528455,1,,,,POINT (-122.3528455 47.6193459)
3978402154,47.6193981,-122.3528448,1,,,,POINT (-122.3528448 47.6193981)
3978402359,47.6199003,-122.3500147,3,,,,POINT (-122.3500147 47.6199003)
3978402438,47.6200329,-122.349857,4,,,,POINT (-122.349857 47.6200329)
3978402449,47.6200578,-122.3501453,3,,,,POINT (-122.3501453 47.6200578)
3978402451,47.6201314,-122.349829,3,,,,POINT (-122.349829 47.6201314)
3978403067,47.6212049,-122.3492821,1,,,,POINT (-122.3492821 47.6212049)
3978403069,47.6211627,-122.3513513,1,,,,POINT (-122.3513513 47.6211627)
3978403077,47.6212726,-122.3491228,4,,,,POINT (-122.3491228 47.6212726)
3978403078,47.6212774,-122.3489111,1,,,,POINT (-122.3489111 47.6212774)
3978403095,47.6213285,-122.3492955,1,,,,POINT (-122.3492955 47.6213285)
3978403147,47.6215969,-122.3513489,1,,,,POINT (-122.3513489 47.6215969)
3978403275,47.6217048,-122.3487211,3,,,,POINT (-122.3487211 47.6217048)
3978403338,47.6219582,-122.350872,1,,,,POINT (-122.350872 47.6219582)
3978403392,47.6220943,-122.3487505,3,,,,POINT (-122.3487505 47.6220943)
3978458244,47.621722,-122.3527807,4,,,,POINT (-122.3527807 47.621722)
3982656111,47.5981984,-122.3270615,3,,,,POINT (-122.3270615 47.5981984)
3982656112,47.5981981,-122.3269972,3,,,,POINT (-122.3269972 47.5981981)
3982656118,47.5979721,-122.3270078,3,,,,POINT (-122.3270078 47.5979721)
3982656121,47.5981981,-122.3270092,3,,,,POINT (-122.3270092 47.5981981)
3982656122,47.5981972,-122.326812,3,,,,POINT (-122.326812 47.5981972)
3982656123,47.5979384,-122.3268109,3,,,,POINT (-122.3268109 47.5979384)
3994235061,47.6058584,-122.341316,1,,,,POINT (-122.341316 47.6058584)
3996587877,47.6049983,-122.3404365,1,,,,POINT (-122.3404365 47.6049983)
3996587936,47.6056568,-122.3402221,3,,,,POINT (-122.3402221 47.6056568)
3996587937,47.6056182,-122.3404745,3,,,,POINT (-122.3404745 47.6056182)
3996587946,47.6056691,-122.3407,1,,,,POINT (-122.3407 47.6056691)
3996640134,47.6066988,-122.335914,1,,,,POINT (-122.335914 47.6066988)
3996640135,47.6067288,-122.3310505,1,,,,POINT (-122.3310505 47.6067288)
3996640137,47.6067719,-122.3359817,1,,,,POINT (-122.3359817 47.6067719)
3996640138,47.6068299,-122.3311393,1,,,,POINT (-122.3311393 47.6068299)
3996640143,47.6068955,-122.3356842,1,,,,POINT (-122.3356842 47.6068955)
3996640379,47.6071586,-122.3315515,1,,,,POINT (-122.3315515 47.6071586)
3996640421,47.6079432,-122.328783,1,,,,POINT (-122.328783 47.6079432)
3996640429,47.6083161,-122.3288174,1,,,,POINT (-122.3288174 47.6083161)
3996640436,47.6084317,-122.3296806,1,,,,POINT (-122.3296806 47.6084317)
3996640442,47.6085526,-122.3274818,3,,,,POINT (-122.3274818 47.6085526)
3996640455,47.6086748,-122.3305247,3,,,,POINT (-122.3305247 47.6086748)
3996640536,47.6069861,-122.3357694,1,,,,POINT (-122.3357694 47.6069861)
3996676345,47.6079853,-122.3317331,1,,,,POINT (-122.3317331 47.6079853)
3996676346,47.6080261,-122.3316051,1,,,,POINT (-122.3316051 47.6080261)
3998384139,47.6030208,-122.3341574,3,,,,POINT (-122.3341574 47.6030208)
3998384144,47.6032475,-122.3345205,1,,,,POINT (-122.3345205 47.6032475)
3998384165,47.6034145,-122.3342796,3,,,,POINT (-122.3342796 47.6034145)
3998384166,47.6034424,-122.3343056,3,,,,POINT (-122.3343056 47.6034424)
3998384200,47.6116926,-122.3446613,3,,,,POINT (-122.3446613 47.6116926)
3998384208,47.6118821,-122.3484275,1,,,,POINT (-122.3484275 47.6118821)
3998384216,47.6119572,-122.3448972,1,,,,POINT (-122.3448972 47.6119572)
3998384243,47.6127695,-122.3454937,1,,,,POINT (-122.3454937 47.6127695)
3998384248,47.6128372,-122.3456086,1,,,,POINT (-122.3456086 47.6128372)
3998384254,47.6131045,-122.3450653,3,,,,POINT (-122.3450653 47.6131045)
3998384255,47.6131675,-122.3451742,3,,,,POINT (-122.3451742 47.6131675)
3998399414,47.6148781,-122.349077,1,,,,POINT (-122.349077 47.6148781)
3998399415,47.6152207,-122.3486328,3,,,,POINT (-122.3486328 47.6152207)
3998410074,47.6122889,-122.3446771,1,,,,POINT (-122.3446771 47.6122889)
3998410075,47.6123939,-122.3448556,1,,,,POINT (-122.3448556 47.6123939)
3998410076,47.6126192,-122.3442425,3,,,,POINT (-122.3442425 47.6126192)
3998410077,47.6127236,-122.3447398,1,,,,POINT (-122.3447398 47.6127236)
3998410078,47.6127266,-122.3444227,3,,,,POINT (-122.3444227 47.6127266)
3998410079,47.61283,-122.3445962,3,,,,POINT (-122.3445962 47.61283)
3998474130,47.6071285,-122.3316257,4,,,,POINT (-122.3316257 47.6071285)
3998474630,47.6084223,-122.3343875,1,,,,POINT (-122.3343875 47.6084223)
3998474632,47.6084914,-122.3342206,1,,,,POINT (-122.3342206 47.6084914)
3998515979,47.6086721,-122.3330212,1,,,,POINT (-122.3330212 47.6086721)
3998515995,47.6087835,-122.3332362,1,,,,POINT (-122.3332362 47.6087835)
3998515999,47.6088177,-122.3332675,3,,,,POINT (-122.3332675 47.6088177)
3998516014,47.608904,-122.3332311,1,,,,POINT (-122.3332311 47.608904)
3998516040,47.6094388,-122.3329,1,,,,POINT (-122.3329 47.6094388)
3998516054,47.6102023,-122.3338046,1,,,,POINT (-122.3338046 47.6102023)
3998516083,47.6106199,-122.3353165,1,,,,POINT (-122.3353165 47.6106199)
3998527962,47.6089362,-122.3361536,1,,,,POINT (-122.3361536 47.6089362)
3998527964,47.6090272,-122.3362358,1,,1230,,POINT (-122.3362358 47.6090272)
4011970369,47.6144778,-122.3505518,4,,,,POINT (-122.3505518 47.6144778)
4015490451,47.6158319,-122.3404922,1,,,,POINT (-122.3404922 47.6158319)
4026788659,47.6199189,-122.3200023,1,,,,POINT (-122.3200023 47.6199189)
4026988245,47.6008859,-122.329567,1,,,,POINT (-122.329567 47.6008859)
4026988247,47.6008858,-122.329642,1,,,,POINT (-122.329642 47.6008858)
4026988252,47.5994094,-122.3298633,1,,,,POINT (-122.3298633 47.5994094)
4026988257,47.5995038,-122.32995,1,,,,POINT (-122.32995 47.5995038)
4027008393,47.5993625,-122.3295879,3,,,,POINT (-122.3295879 47.5993625)
4027008394,47.5999277,-122.3295342,3,,,,POINT (-122.3295342 47.5999277)
4027008395,47.5997531,-122.3296335,1,,,,POINT (-122.3296335 47.5997531)
4027008396,47.5997821,-122.3296362,1,,,,POINT (-122.3296362 47.5997821)
4027008398,47.6005254,-122.3295128,1,,,,POINT (-122.3295128 47.6005254)
4027008399,47.6006813,-122.3295627,1,,,,POINT (-122.3295627 47.6006813)
4027008400,47.6006397,-122.3296338,1,,,,POINT (-122.3296338 47.6006397)
4027008401,47.6003711,-122.3296405,1,,,,POINT (-122.3296405 47.6003711)
4027008402,47.6006086,-122.3293116,1,,,,POINT (-122.3293116 47.6006086)
4027142302,47.6089623,-122.3346182,1,,,,POINT (-122.3346182 47.6089623)
4027142310,47.610381,-122.3325717,3,,,,POINT (-122.3325717 47.610381)
4035752063,47.6106866,-122.3232978,1,,,,POINT (-122.3232978 47.6106866)
4035752065,47.6107625,-122.3231178,1,,,,POINT (-122.3231178 47.6107625)
4040956530,47.5996775,-122.3197419,3,,,,POINT (-122.3197419 47.5996775)
4041238316,47.609233,-122.3179193,3,,,,POINT (-122.3179193 47.609233)
4055940582,47.622733,-122.352088,3,,,,POINT (-122.352088 47.622733)
4055940583,47.6227348,-122.3519704,3,,,,POINT (-122.3519704 47.6227348)
4059021850,47.6109167,-122.3450003,1,,,,POINT (-122.3450003 47.6109167)
4059021851,47.610976,-122.3451047,1,,,,POINT (-122.3451047 47.610976)
4078953712,47.6224903,-122.3230815,1,,,,POINT (-122.3230815 47.6224903)
4112850596,47.613504,-122.3209469,1,,,,POINT (-122.3209469 47.613504)
4137555560,47.6076537,-122.3413024,1,,,,POINT (-122.3413024 47.6076537)
4148398993,47.6197512,-122.3482306,1,,,,POINT (-122.3482306 47.6197512)
4148398995,47.6197517,-122.348269,1,,,,POINT (-122.348269 47.6197517)
4148398996,47.6201634,-122.3482586,1,,,,POINT (-122.3482586 47.6201634)
4156468808,47.613598,-122.3482139,1,,,,POINT (-122.3482139 47.613598)
4156468810,47.6133765,-122.3484856,1,,,,POINT (-122.3484856 47.6133765)
4158673945,47.6088353,-122.3193884,3,,,,POINT (-122.3193884 47.6088353)
4159485573,47.6104166,-122.3203859,3,,,,POINT (-122.3203859 47.6104166)
4159486093,47.6108512,-122.3197999,3,,,,POINT (-122.3197999 47.6108512)
4161873876,47.5974079,-122.32366,3,,,,POINT (-122.32366 47.5974079)
4161873884,47.5968711,-122.3236599,3,,,,POINT (-122.3236599 47.5968711)
4161875593,47.5967492,-122.3234745,3,,,,POINT (-122.3234745 47.5967492)
4161875595,47.5967484,-122.3226044,3,,,,POINT (-122.3226044 47.5967484)
4162100926,47.5977867,-122.3196304,3,,,,POINT (-122.3196304 47.5977867)
4162100927,47.5977886,-122.3199359,1,,,,POINT (-122.3199359 47.5977886)
4162100928,47.5968433,-122.3218373,1,,,,POINT (-122.3218373 47.5968433)
4162100929,47.5966635,-122.3218278,1,,,,POINT (-122.3218278 47.5966635)
4162100931,47.5968138,-122.3222663,3,,,,POINT (-122.3222663 47.5968138)
4162100933,47.5970019,-122.3224539,1,,,,POINT (-122.3224539 47.5970019)
4162100942,47.5976747,-122.3219026,1,,,,POINT (-122.3219026 47.5976747)
4162100943,47.5975102,-122.3218959,1,,,,POINT (-122.3218959 47.5975102)
4162100944,47.5975092,-122.3217914,1,,,,POINT (-122.3217914 47.5975092)
4162100945,47.597339,-122.3217897,1,,,,POINT (-122.3217897 47.597339)
4162100952,47.5983564,-122.322031,1,,,,POINT (-122.322031 47.5983564)
4162100953,47.5985858,-122.322035,1,,,,POINT (-122.322035 47.5985858)
4162100954,47.5992545,-122.3229296,1,,,,POINT (-122.3229296 47.5992545)
4162100956,47.5994024,-122.3230047,1,,,,POINT (-122.3230047 47.5994024)
4163983439,47.6185255,-122.3583842,1,,,,POINT (-122.3583842 47.6185255)
4163983440,47.6185839,-122.3582427,3,,,,POINT (-122.3582427 47.6185839)
4163983443,47.618752,-122.3581676,1,,,,POINT (-122.3581676 47.618752)
4163983444,47.6188443,-122.3581594,1,,,,POINT (-122.3581594 47.6188443)
4163983448,47.6188101,-122.3578922,3,,,,POINT (-122.3578922 47.6188101)
4199453034,47.6080875,-122.3210687,1,,,,POINT (-122.3210687 47.6080875)
4210879995,47.6238178,-122.3567157,1,,,,POINT (-122.3567157 47.6238178)
4210879996,47.6238163,-122.3560625,3,,,,POINT (-122.3560625 47.6238163)
4210879997,47.6236337,-122.3560632,3,,,,POINT (-122.3560632 47.6236337)
4210879998,47.6236316,-122.3567159,1,,,,POINT (-122.3567159 47.6236316)
4238277389,47.6084695,-122.3179631,1,,,,POINT (-122.3179631 47.6084695)
4238307932,47.6068702,-122.3197345,1,,,,POINT (-122.3197345 47.6068702)
4238307933,47.6074792,-122.3195978,3,,,,POINT (-122.3195978 47.6074792)
4238307935,47.6082129,-122.3184946,1,,,,POINT (-122.3184946 47.6082129)
4238340289,47.608841,-122.3180754,3,,,,POINT (-122.3180754 47.608841)
4238695050,47.6107485,-122.3184206,1,,,,POINT (-122.3184206 47.6107485)
4238695051,47.6107475,-122.3181024,3,,,,POINT (-122.3181024 47.6107475)
4238719398,47.6088405,-122.3185391,1,,,,POINT (-122.3185391 47.6088405)
4238719399,47.6085232,-122.3179625,3,,,,POINT (-122.3179625 47.6085232)
4238743609,47.6116452,-122.3208142,1,,,,POINT (-122.3208142 47.6116452)
4238743615,47.6118043,-122.3208135,1,,,,POINT (-122.3208135 47.6118043)
4238745617,47.6089922,-122.3187767,1,,,,POINT (-122.3187767 47.6089922)
4238745618,47.6092374,-122.318776,3,,,,POINT (-122.318776 47.6092374)
4240309734,47.6088358,-122.3191743,1,,,,POINT (-122.3191743 47.6088358)
4241681606,47.6084944,-122.3184703,1,,,,POINT (-122.3184703 47.6084944)
4241681610,47.609126,-122.3187767,3,,,,POINT (-122.3187767 47.609126)
4241781891,47.617267,-122.3187743,3,,,,POINT (-122.3187743 47.617267)
4249361346,47.599199,-122.3234934,1,,,,POINT (-122.3234934 47.599199)
4249361353,47.6017022,-122.3182273,3,,,,POINT (-122.3182273 47.6017022)
4255552402,47.6104763,-122.3203851,3,,,,POINT (-122.3203851 47.6104763)
4256924948,47.6107426,-122.3189822,1,,,,POINT (-122.3189822 47.6107426)
4256924949,47.6107473,-122.3193728,3,,,,POINT (-122.3193728 47.6107473)
4256924950,47.6104097,-122.3187977,3,,,,POINT (-122.3187977 47.6104097)
4256924951,47.6104822,-122.3187988,1,,,,POINT (-122.3187988 47.6104822)
4256924952,47.6106779,-122.3183797,1,,,,POINT (-122.3183797 47.6106779)
4256924953,47.6107483,-122.3183762,3,,,,POINT (-122.3183762 47.6107483)
4272371722,47.6198895,-122.3247428,3,,,,POINT (-122.3247428 47.6198895)
4272371723,47.6197478,-122.3247242,4,,,,POINT (-122.3247242 47.6197478)
4273617229,47.6101394,-122.3232205,1,,,,POINT (-122.3232205 47.6101394)
4273639243,47.6090143,-122.3248392,1,,11085,,POINT (-122.3248392 47.6090143)
4273748714,47.5990138,-122.3341309,1,,,,POINT (-122.3341309 47.5990138)
4273748719,47.6026145,-122.3374641,3,,,,POINT (-122.3374641 47.6026145)
4273748720,47.6029535,-122.3377437,4,,,,POINT (-122.3377437 47.6029535)
4274201088,47.6195987,-122.3554545,1,,,,POINT (-122.3554545 47.6195987)
4274538191,47.6215748,-122.3475873,1,,,,POINT (-122.3475873 47.6215748)
4286768033,47.623542,-122.3481493,1,,,,POINT (-122.3481493 47.623542)
4286768034,47.623254,-122.3481467,1,,,,POINT (-122.3481467 47.623254)
4286768035,47.6235329,-122.3483344,1,,,,POINT (-122.3483344 47.6235329)
4286768036,47.6233024,-122.3484797,1,,,,POINT (-122.3484797 47.6233024)
4286768037,47.6234541,-122.3483841,3,,,,POINT (-122.3483841 47.6234541)
4286768039,47.6236287,-122.3485918,1,,,,POINT (-122.3485918 47.6236287)
4286768045,47.6235906,-122.3488753,1,,,,POINT (-122.3488753 47.6235906)
4286768046,47.6236432,-122.3496342,1,,,,POINT (-122.3496342 47.6236432)
4286768049,47.6233478,-122.348911,1,,,,POINT (-122.348911 47.6233478)
4303343158,47.6107621,-122.3316366,3,,,,POINT (-122.3316366 47.6107621)
4306372100,47.6133583,-122.3181341,1,,,,POINT (-122.3181341 47.6133583)
4306372107,47.6134779,-122.3176957,1,,,,POINT (-122.3176957 47.6134779)
